Age,Country,CountryCode,Player,Position
4 October 1938  ,Germany FR,FRG,Willi SCHULZ,Defender
26 June 1944  ,Germany FR,FRG,Wolfgang WEBER,Defender
26 March 1937  ,Germany FR,FRG,Albert BRUELLS,Midfielder
21 July 1939  ,Germany FR,FRG,Helmut HALLER,Midfielder
5 November 1936  ,Germany FR,FRG,Uwe SEELER,Forward
7 August 1942  ,Germany FR,FRG,Sigi HELD,Forward
29 November 1941  ,Germany FR,FRG,Lothar EMMERICH,Forward
29 September 1943  ,Germany FR,FRG,Wolfgang OVERATH,Midfielder
28 September 1937  ,Germany FR,FRG,Heinz HORNIG,Forward
21 January 1939  ,Germany FR,FRG,Friedel LUTZ,Defender
14 March 1943  ,Germany FR,FRG,Bernd PATZKE,Defender
19 August 1939  ,Germany FR,FRG,Max LORENZ,Midfielder
25 January 1940  ,Germany FR,FRG,Wolfgang PAUL,Defender
27 February 1942  ,Germany FR,FRG,Klaus-Dieter SIELOFF,Defender
23 January 1940  ,Germany FR,FRG,Werner KRAEMER,Forward
7 July 1944  ,Germany FR,FRG,Juergen GRABOWSKI,Forward
4 November 1939  ,Germany FR,FRG,Guenter BERNARD,Goalkeeper
28 February 1944  ,Germany FR,FRG,Sepp MAIER,Goalkeeper
15 September 1915  ,Germany FR,FRG,SCHOEN Helmut,Coach
13 June 1939  ,Hungary,HUN,Antal SZENTIMIHALYI,Goalkeeper
7 June 1942  ,Hungary,HUN,Beno KAPOSZTA,Defender
20 November 1932  ,Hungary,HUN,Sandor MATRAI,Defender
21 December 1940  ,Hungary,HUN,Kalman SOVARI,Defender
16 July 1941  ,Hungary,HUN,Kalman MESZOLY,Defender
13 December 1932  ,Hungary,HUN,Ferenc SIPOS,Midfielder
17 December 1944  ,Hungary,HUN,Ferenc BENE,Forward
1 January 1945  ,Hungary,HUN,Zoltan VARGA,Midfielder
15 September 1941  ,Hungary,HUN,Florian ALBERT,Forward
27 March 1942  ,Hungary,HUN,Janos FARKAS,Forward
9 October 1938  ,Hungary,HUN,Gyula RAKOSI,Forward
20 September 1933  ,Hungary,HUN,Mate FENYVESI,Forward
25 March 1937  ,Hungary,HUN,Imre MATHESZ,Midfielder
14 April 1939  ,Hungary,HUN,Istvan NAGY,Midfielder
2 December 1939  ,Hungary,HUN,Dezso MOLNAR,Forward
21 March 1935  ,Hungary,HUN,Lajos TICHY,Forward
17 July 1939  ,Hungary,HUN,Gusztav SZEPESI,Defender
6 December 1941  ,Hungary,HUN,Kalman IHASZ,Defender
3 August 1944  ,Hungary,HUN,Lajos PUSKAS,Forward
16 June 1944  ,Hungary,HUN,Antal NAGY,Forward
29 June 1938  ,Hungary,HUN,Jozsef GELEI,Goalkeeper
13 June 1944  ,Hungary,HUN,Istvan GECZI,Goalkeeper
19 August 1914  ,Hungary,HUN,BAROTI Lajos,Coach
2 November 1939  ,Italy,ITA,Enrico ALBERTOSI,Goalkeeper
18 April 1938  ,Italy,ITA,Roberto ANZOLIN,Goalkeeper
23 June 1936  ,Italy,ITA,Paolo BARISON,Forward
24 October 1940  ,Italy,ITA,Giacomo BULGARELLI,Midfielder
25 April 1939  ,Italy,ITA,Tarcisio BURGNICH,Defender
18 July 1942  ,Italy,ITA,Giacinto FACCHETTI,Defender
21 January 1938  ,Italy,ITA,Romano FOGLI,Midfielder
7 March 1938  ,Italy,ITA,Aristide GUARNERI,Defender
27 March 1937  ,Italy,ITA,Francesco JANICH,Defender
1 January 1943  ,Italy,ITA,Antonio JULIANO,Midfielder
31 January 1944  ,Italy,ITA,Spartaco LANDINI,Defender
25 September 1939  ,Italy,ITA,Gianfranco LEONCINI,Midfielder
10 August 1942  ,Italy,ITA,Giovanni LODETTI,Midfielder
8 November 1942  ,Italy,ITA,Sandro MAZZOLA,Midfielder
24 February 1943  ,Italy,ITA,Luigi MERONI,Forward
1 June 1937  ,Italy,ITA,Ezio PASCUTTI,Forward
27 October 1939  ,Italy,ITA,Marino PERANI,Forward
14 September 1939  ,Italy,ITA,Pierluigi PIZZABALLA,Goalkeeper
18 August 1943  ,Italy,ITA,Gianni RIVERA,Midfielder
30 May 1943  ,Italy,ITA,Francesco RIZZO,Midfielder
18 August 1943  ,Italy,ITA,Roberto ROSATO,Defender
29 November 1939  ,Italy,ITA,Sandro SALVADORE,Defender
16 November 1921  ,Italy,ITA,FABBRI Edmondo,Coach
2 January 1947  ,Korea DPR,PRK,LEE Chang Myung,Goalkeeper
6 January 1944  ,Korea DPR,PRK,PAK Li Sup,Defender
30 March 1942  ,Korea DPR,PRK,SHIN Yung Kyoo,Defender
7 November 1943  ,Korea DPR,PRK,KANG Bong Chil,Defender
16 July 1943  ,Korea DPR,PRK,LIM Zoong Sun,Defender
3 February 1946  ,Korea DPR,PRK,IM Seung Hwi,Midfielder
17 December 1943  ,Korea DPR,PRK,PAK Doo Ik,Midfielder
11 January 1941  ,Korea DPR,PRK,PAK Seung Zin,Forward
7 July 1940  ,Korea DPR,PRK,LEE Keun Hak,Goalkeeper
25 April 1942  ,Korea DPR,PRK,KANG Ryong Woon,Midfielder
2 September 1945  ,Korea DPR,PRK,HAN Bong Zin,Midfielder
2 September 1945  ,Korea DPR,PRK,KIM Seung Il,Forward
6 August 1941  ,Korea DPR,PRK,OH Yoon Kyung,Midfielder
20 April 1942  ,Korea DPR,PRK,HA Yung Won,Midfielder
19 August 1944  ,Korea DPR,PRK,YANG Seung Kook,Forward
4 July 1945  ,Korea DPR,PRK,LI Dong Woon,Defender
4 July 1939  ,Korea DPR,PRK,KIM Bong Hwan,Forward
26 December 1943  ,Korea DPR,PRK,KE Seung Woon,Forward
29 January 1944  ,Korea DPR,PRK,KIM Yung Kil,Forward
5 November 1940  ,Korea DPR,PRK,RYOO Chang Kil,Forward
29 October 1946  ,Korea DPR,PRK,AN Se Bok,Forward
7 July 1945  ,Korea DPR,PRK,LI Chi An,Forward
14 April 1926  ,Korea DPR,PRK,MYUNG Rye Hyun,Coach
7 June 1929  ,Mexico,MEX,Antonio CARBAJAL,Goalkeeper
14 March 1937  ,Mexico,MEX,Arturo CHAIREZ,Defender
22 November 1944  ,Mexico,MEX,Gustavo PENA,Defender
30 November 1937  ,Mexico,MEX,Jesus DEL MURO,Defender
31 July 1938  ,Mexico,MEX,Ignacio JAUREGUI,Defender
14 March 1940  ,Mexico,MEX,Isidoro DIAZ,Midfielder
16 February 1941  ,Mexico,MEX,Felipe RUVALCABA,Forward
10 July 1942  ,Mexico,MEX,Aaron PADILLA,Forward
26 October 1940  ,Mexico,MEX,Ernesto CISNEROS,Midfielder
19 April 1942  ,Mexico,MEX,Javier FRAGOSO,Forward
3 February 1941  ,Mexico,MEX,Francisco JARA,Forward
13 December 1943  ,Mexico,MEX,Ignacio CALDERON,Goalkeeper
14 September 1942  ,Mexico,MEX,Jose Luis GONZALEZ,Defender
6 February 1942  ,Mexico,MEX,Gabriel NUNEZ,Defender
25 June 1942  ,Mexico,MEX,Guillermo HERNANDEZ,Midfielder
22 December 1943  ,Mexico,MEX,Luis REGUEIRO,Midfielder
4 April 1944  ,Mexico,MEX,Magdaleno MERCADO,Midfielder
3 November 1941  ,Mexico,MEX,Elias MUNOZ,Forward
20 September 1936  ,Mexico,MEX,Salvador REYES,Forward
30 December 1945  ,Mexico,MEX,Enrique BORJA,Forward
25 May 1943  ,Mexico,MEX,Ramiro NAVARRO,Forward
22 November 1941  ,Mexico,MEX,Javier VARGAS,Goalkeeper
31 July 1919  ,Mexico,MEX,TRELLEZ Ignacio,Coach
6 March 1933  ,Portugal,POR,AMERICO,Goalkeeper
18 April 1937  ,Portugal,POR,CARVALHO,Goalkeeper
15 September 1931  ,Portugal,POR,JOSE PEREIRA,Goalkeeper
24 September 1935  ,Portugal,POR,VICENTE,Defender
18 January 1933  ,Portugal,POR,GERMANO,Defender
8 January 1942  ,Portugal,POR,PERES,Midfielder
6 July 1937  ,Portugal,POR,ERNESTO,Forward
8 April 1942  ,Portugal,POR,LOURENCO,Forward
19 March 1939  ,Portugal,POR,HILARIO,Defender
6 August 1935  ,Portugal,POR,MARIO COLUNA,Midfielder
14 December 1943  ,Portugal,POR,ANTONIO SIMOES,Forward
13 April 1937  ,Portugal,POR,JOSE AUGUSTO,Forward
25 January 1942  ,Portugal,POR,EUSEBIO (Eusebio da Silva Ferreira),Forward
12 August 1940  ,Portugal,POR,FERNANDO CRUZ,Defender
20 May 1943  ,Portugal,POR,MANUEL DUARTE,Forward
10 January 1942  ,Portugal,POR,JAIME GRACA,Midfielder
6 March 1935  ,Portugal,POR,MORAIS,Defender
8 September 1938  ,Portugal,POR,JOSE TORRES,Forward
9 February 1942  ,Portugal,POR,FERREIRA PINTO,Midfielder
17 February 1941  ,Portugal,POR,ALEXANDRE BAPTISTA,Defender
22 September 1941  ,Portugal,POR,JOSE CARLOS,Defender
21 July 1939  ,Portugal,POR,FESTA,Defender
9 January 1917  ,Portugal,POR,GLORIA Otto,Coach
22 October 1929  ,Soviet Union,URS,Lev YASHIN,Goalkeeper
29 March 1940  ,Soviet Union,URS,Viktor SEREBRYANIKOV,Forward
17 January 1936  ,Soviet Union,URS,Leonid OSTROVSKI,Defender
18 February 1940  ,Soviet Union,URS,Vladimir PONOMARYOV,Defender
22 December 1939  ,Soviet Union,URS,Valentin AFONIN,Defender
20 June 1941  ,Soviet Union,URS,Albert SHESTERNYOV,Defender
5 January 1943  ,Soviet Union,URS,Murtaz KHURTSILAVA,Midfielder
29 February 1940  ,Soviet Union,URS,Yozhef SABO,Midfielder
4 May 1940  ,Soviet Union,URS,Viktor GETMANOV,Defender
13 May 1941  ,Soviet Union,URS,Vasily DANILOV,Defender
4 January 1939  ,Soviet Union,URS,Igor CHISLENKO,Forward
17 July 1939  ,Soviet Union,URS,Valeri VORONIN,Midfielder
6 February 1939  ,Soviet Union,URS,Alexey KORNEEV,Defender
15 September 1944  ,Soviet Union,URS,Georgi SICHINAVA,Midfielder
27 June 1937  ,Soviet Union,URS,Galimzyan KHUSAINOV,Forward
30 May 1936  ,Soviet Union,URS,Slava METREVELI,Forward
4 October 1944  ,Soviet Union,URS,Valeriy PORKUYAN,Forward
23 February 1946  ,Soviet Union,URS,Anatoli BANISHEVSKI,Forward
2 June 1942  ,Soviet Union,URS,Eduard MALOFEYEV,Forward
20 June 1942  ,Soviet Union,URS,Eduard MARKAROV,Forward
19 July 1940  ,Soviet Union,URS,Anzor KAVAZASHVILI,Goalkeeper
28 April 1938  ,Soviet Union,URS,Victor BANNIKOV,Goalkeeper
18 June 1916  ,Soviet Union,URS,MOROZOV Nikolai,Coach
1 March 1943  ,Spain,ESP,Jose IRIBAR,Goalkeeper
26 March 1938  ,Spain,ESP,Manuel SANCHIS,Defender
18 November 1940  ,Spain,ESP,ELADIO,Defender
6 April 1935  ,Spain,ESP,Luis DEL SOL,Midfielder
31 July 1939  ,Spain,ESP,Ignacio ZOCO,Midfielder
2 January 1942  ,Spain,ESP,Jesus GLARIA,Midfielder
17 May 1941  ,Spain,ESP,Armando UFARTE,Forward
16 October 1940  ,Spain,ESP,AMANCIO,Forward
29 April 1940  ,Spain,ESP,MARCELINO,Forward
2 May 1935  ,Spain,ESP,Luis SUAREZ,Midfielder
21 October 1933  ,Spain,ESP,Francisco GENTO,Forward
13 March 1937  ,Spain,ESP,Antonio BETANCOURT,Goalkeeper
21 January 1946  ,Spain,ESP,Miguel REINA,Goalkeeper
21 August 1936  ,Spain,ESP,Feliciano RIVILLA,Defender
25 November 1938  ,Spain,ESP,Severino REIJA,Defender
22 June 1936  ,Spain,ESP,Fernando OLIVELLA,Defender
4 March 1944  ,Spain,ESP,GALLEGO,Midfielder
11 March 1945  ,Spain,ESP,PIRRI,Midfielder
15 April 1941  ,Spain,ESP,Jose Maria FUSTE,Forward
29 January 1936  ,Spain,ESP,Joaquin PEIRO,Forward
26 September 1939  ,Spain,ESP,ADELARDO,Defender
29 November 1938  ,Spain,ESP,Carlos LAPETRA,Forward
12 December 1919  ,Spain,ESP,VILLALONGA Jose,Coach
13 August 1934  ,Switzerland,SUI,Charly ELSENER,Goalkeeper
10 June 1942  ,Switzerland,SUI,Willy ALLEMANN,Defender
16 September 1934  ,Switzerland,SUI,Kurt AMBRUSTER,Defender
18 November 1936  ,Switzerland,SUI,Heinz BAENI,Midfielder
25 October 1933  ,Switzerland,SUI,Rene BRODMANN,Defender
1 December 1938  ,Switzerland,SUI,Richard DUERR,Midfielder
24 December 1937  ,Switzerland,SUI,Hans-Ruedi FUHRER,Defender
24 September 1941  ,Switzerland,SUI,Vittore GOTTARDI,Forward
22 June 1933  ,Switzerland,SUI,Andre GROBETY,Defender
13 December 1939  ,Switzerland,SUI,Robert HOSP,Forward
12 October 1943  ,Switzerland,SUI,Koebi KUHN,Midfielder
24 December 1936  ,Switzerland,SUI,Leo EICHMANN,Goalkeeper
8 January 1946  ,Switzerland,SUI,Fritz KUENZLI,Forward
2 September 1934  ,Switzerland,SUI,Werner LEIMGRUBER,Defender
17 December 1942  ,Switzerland,SUI,Karl ODERMATT,Midfielder
5 August 1943  ,Switzerland,SUI,Rene-Pierre QUENTIN,Forward
11 October 1940  ,Switzerland,SUI,Jean-Claude SCHINDELHOLZ,Forward
12 April 1935  ,Switzerland,SUI,Heinz SCHNEITER,Defender
29 October 1940  ,Switzerland,SUI,Xavier STIERLI,Defender
25 May 1936  ,Switzerland,SUI,Ely TACCHELLA,Defender
21 September 1944  ,Switzerland,SUI,Georges VUILLEUMIER,Forward
4 August 1945  ,Switzerland,SUI,Mario PROSPERI,Goalkeeper
20 January 1911  ,Switzerland,SUI,FONI Alfredo,Coach
14 February 1945  ,Uruguay,URU,Ladislao MAZURKIEWICZ,Goalkeeper
4 February 1935  ,Uruguay,URU,Horacio TROCHE,Defender
4 November 1938  ,Uruguay,URU,Jorge MANICERA,Defender
14 July 1945  ,Uruguay,URU,Pablo FORLAN,Defender
27 April 1936  ,Uruguay,URU,Nestor GONCALVES,Defender
8 November 1938  ,Uruguay,URU,Omar CAETANO,Midfielder
29 March 1941  ,Uruguay,URU,Julio CORTES,Midfielder
25 August 1944  ,Uruguay,URU,Jose URRUZMENDI,Forward
27 December 1933  ,Uruguay,URU,Jose SASIA,Forward
3 December 1942  ,Uruguay,URU,Pedro ROCHA,Forward
7 June 1936  ,Uruguay,URU,Domingo PEREZ,Forward
14 June 1935  ,Uruguay,URU,Roberto Eduardo SOSA,Goalkeeper
12 January 1942  ,Uruguay,URU,Nelson DIAZ,Defender
10 February 1939  ,Uruguay,URU,Emilio ALVAREZ,Midfielder
7 June 1940  ,Uruguay,URU,Luis UBINA,Defender
9 August 1940  ,Uruguay,URU,Eliseo ALVAREZ,Midfielder
27 November 1939  ,Uruguay,URU,Hector SALVA,Forward
11 May 1946  ,Uruguay,URU,Milton VIERA,Forward
1 February 1940  ,Uruguay,URU,Hector SILVA,Midfielder
9 October 1939  ,Uruguay,URU,Luis RAMOS,Defender
6 October 1944  ,Uruguay,URU,Victor ESPARRAGO,Midfielder
7 March 1931  ,Uruguay,URU,Walter TAIBO,Goalkeeper
10 September 1901  ,Uruguay,URU,VIERA Ondino,Coach
