Age,Country,CountryCode,Player,Position
4 March 1953  ,Poland,POL,Pawel JANAS,Defender
16 October 1961  ,Poland,POL,Piotr SKROBOWSKI,Defender
18 July 1957  ,Poland,POL,Jan JALOCHA,Defender
27 September 1961  ,Poland,POL,Waldemar MATYSIK,Midfielder
6 June 1954  ,Poland,POL,Wladyslaw ZMUDA,Defender
31 January 1956  ,Poland,POL,Stefan MAJEWSKI,Defender
16 July 1957  ,Poland,POL,Wlodimierz SMOLAREK,Forward
8 January 1958  ,Poland,POL,Roman WOJCICKI,Defender
21 September 1959  ,Poland,POL,Andrzej BUNCOL,Midfielder
22 July 1960  ,Poland,POL,Andrzej PALASZ,Midfielder
24 March 1956  ,Poland,POL,Wlodzimierz CIOLEK,Midfielder
8 April 1950  ,Poland,POL,Grzegorz LATO,Forward
3 October 1950  ,Poland,POL,Andrzej SZARMACH,Forward
29 April 1954  ,Poland,POL,Marek KUSTO,Forward
10 November 1959  ,Poland,POL,Andrzej IWAN,Forward
3 March 1956  ,Poland,POL,Zbigniew BONIEK,Forward
17 August 1959  ,Poland,POL,Jacek KAZIMIERSKI,Goalkeeper
21 April 1951  ,Poland,POL,Piotr MOWLIK,Goalkeeper
3 May 1942  ,Poland,POL,PIECHNICZEK Antoni,Coach
25 November 1951  ,Scotland,SCO,Alan ROUGH,Goalkeeper
1 May 1950  ,Scotland,SCO,Danny McGRAIN,Defender
27 October 1954  ,Scotland,SCO,Frank GRAY,Defender
6 May 1953  ,Scotland,SCO,Graeme SOUNESS,Midfielder
13 June 1955  ,Scotland,SCO,Alan HANSEN,Defender
2 May 1955  ,Scotland,SCO,Willie MILLER,Defender
9 February 1957  ,Scotland,SCO,Gordon STRACHAN,Midfielder
4 March 1951  ,Scotland,SCO,Kenny DALGLISH,Forward
15 June 1959  ,Scotland,SCO,Alan BRAZIL,Forward
4 August 1957  ,Scotland,SCO,John WARK,Midfielder
20 January 1953  ,Scotland,SCO,John ROBERTSON,Forward
26 September 1952  ,Scotland,SCO,George WOOD,Goalkeeper
21 January 1959  ,Scotland,SCO,Alex McLEISH,Defender
12 June 1956  ,Scotland,SCO,David NAREY,Defender
15 December 1951  ,Scotland,SCO,Joe JORDAN,Forward
24 October 1950  ,Scotland,SCO,Asa HARTFORD,Midfielder
12 October 1956  ,Scotland,SCO,Allan EVANS,Defender
27 September 1956  ,Scotland,SCO,Steve ARCHIBALD,Forward
10 October 1956  ,Scotland,SCO,Paul STURROCK,Forward
8 May 1956  ,Scotland,SCO,David PROVAN,Forward
3 June 1956  ,Scotland,SCO,George BURLEY,Defender
24 July 1958  ,Scotland,SCO,Jim LEIGHTON,Goalkeeper
5 October 1922  ,Scotland,SCO,STEIN Jock,Coach
1 January 1958  ,Soviet Union,URS,Vadim YEVTUSHENKO,unspecified
13 June 1957  ,Soviet Union,URS,Rinat DASAEV,Goalkeeper
23 July 1956  ,Soviet Union,URS,Tengiz SULAKVELIDZE,Defender
8 April 1955  ,Soviet Union,URS,Aleksandre CHIVADZE,Defender
3 March 1959  ,Soviet Union,URS,Vagiz KHIDIYATULLIN,Defender
17 February 1958  ,Soviet Union,URS,Sergei BALTACHA,Defender
19 February 1959  ,Soviet Union,URS,Anatoli DEMYANENKO,Defender
1 January 1957  ,Soviet Union,URS,Ramaz SHENGELIA,Forward
5 March 1958  ,Soviet Union,URS,Vladimir BESSONOV,Midfielder
3 May 1953  ,Soviet Union,URS,Yuri GAVRILOV,Midfielder
10 January 1955  ,Soviet Union,URS,Khoren OGANESIAN,Midfielder
5 November 1952  ,Soviet Union,URS,Oleg BLOKHIN,Forward
16 February 1958  ,Soviet Union,URS,Andrei BAL,Midfielder
9 October 1957  ,Soviet Union,URS,Vitali DARASELIA,Midfielder
29 January 1956  ,Soviet Union,URS,Sergei BOROVSKI,Defender
16 May 1956  ,Soviet Union,URS,Sergei ANDREYEV,Forward
3 September 1962  ,Soviet Union,URS,Sergei RODIONOV,Forward
10 July 1953  ,Soviet Union,URS,Leonid BURYAK,Midfielder
14 August 1958  ,Soviet Union,URS,Yuri SUSLOPAROV,Midfielder
1 January 1958  ,Soviet Union,URS,Vadim YEVTUSHENKO,Forward
4 January 1954  ,Soviet Union,URS,Oleg ROMANTSEV,Defender
21 July 1959  ,Soviet Union,URS,Victor CHANOV,Goalkeeper
23 October 1951  ,Soviet Union,URS,Viacheslav CHANOV,Goalkeeper
18 November 1920  ,Soviet Union,URS,BESKOV Konstantin,Coach
26 June 1954  ,Spain,ESP,Luis ARCONADA,Goalkeeper
8 June 1955  ,Spain,ESP,Jose Antonio CAMACHO,Defender
24 February 1957  ,Spain,ESP,Rafael GORDILLO,Defender
1 February 1953  ,Spain,ESP,Miguel ALONSO,Midfielder
1 February 1961  ,Spain,ESP,Miguel TENDILLO,Defender
19 September 1956  ,Spain,ESP,Jose ALEXANKO,Defender
10 November 1954  ,Spain,ESP,JUANITO,Forward
9 June 1956  ,Spain,ESP,Joaquin ALONSO,Midfielder
12 January 1954  ,Spain,ESP,Jesus SATRUSTEGUI,Forward
1 January 1955  ,Spain,ESP,Jesus ZAMORA,Midfielder
19 April 1958  ,Spain,ESP,LOPEZ UFARTE,Forward
14 April 1958  ,Spain,ESP,Santiago URQUIAGA,Defender
27 October 1956  ,Spain,ESP,Manuel JIMENEZ,Defender
16 May 1957  ,Spain,ESP,Antonio MACEDA,Defender
2 August 1954  ,Spain,ESP,Enrique SAURA,Midfielder
8 October 1956  ,Spain,ESP,Jose SANCHEZ,Midfielder
8 February 1959  ,Spain,ESP,Ricardo GALLEGO,Midfielder
2 March 1958  ,Spain,ESP,Pedro URALDE,Forward
23 August 1952  ,Spain,ESP,SANTILLANA,Forward
23 September 1949  ,Spain,ESP,QUINI,Forward
17 February 1952  ,Spain,ESP,Francisco URRUTICOECHEA,Goalkeeper
24 December 1947  ,Spain,ESP,MIGUEL ANGEL,Goalkeeper
31 July 1929  ,Spain,ESP,SANTAMARIA Jose,Coach
9 December 1951  ,Yugoslavia,YUG,Dragan PANTELIC,Goalkeeper
30 March 1958  ,Yugoslavia,YUG,Ive JEROLIMOV,Defender
21 September 1960  ,Yugoslavia,YUG,Ivan GUDELJ,Midfielder
12 February 1956  ,Yugoslavia,YUG,Velimir ZAJEC,Defender
26 May 1956  ,Yugoslavia,YUG,Nenad STOJKOVIC,Defender
7 August 1958  ,Yugoslavia,YUG,Zlatko KRMPOTIC,Defender
1 July 1955  ,Yugoslavia,YUG,Vladimir PETROVIC,Midfielder
16 March 1950  ,Yugoslavia,YUG,Edhem SLJIVO,Midfielder
26 August 1958  ,Yugoslavia,YUG,Zoran VUJOVIC,Defender
31 October 1959  ,Yugoslavia,YUG,Zvonko ZIVKOVIC,Midfielder
26 August 1958  ,Yugoslavia,YUG,Zlatko VUJOVIC,Forward
16 August 1961  ,Yugoslavia,YUG,Ivan PUDAR,Goalkeeper
13 April 1955  ,Yugoslavia,YUG,Safet SUSIC,Forward
18 September 1952  ,Yugoslavia,YUG,Nikola JOVANOVIC,Defender
20 November 1955  ,Yugoslavia,YUG,Milos HRSTIC,Defender
8 August 1956  ,Yugoslavia,YUG,Milos SESTIC,Forward
25 February 1950  ,Yugoslavia,YUG,Jurica JERKOVIC,Midfielder
20 August 1961  ,Yugoslavia,YUG,Stjepan DEVERIC,Forward
15 October 1952  ,Yugoslavia,YUG,Vahid HALILHODZIC,Forward
23 March 1953  ,Yugoslavia,YUG,Ivica SURJAK,Forward
18 October 1958  ,Yugoslavia,YUG,Predrag PASIC,Forward
6 May 1950  ,Yugoslavia,YUG,Ratko SVILAR,Goalkeeper
4 May 1930  ,Yugoslavia,YUG,MILJANIC Miljan,Coach
