Age,Country,CountryCode,Player,Position
10 July 1984  ,Chile,CHI,Mark GONZALEZ,Forward
4 July 1983  ,Chile,CHI,Miguel PINTO,Goalkeeper
28 May 1983  ,Chile,CHI,Marco Estrada,Midfielder
15 May 1986  ,Chile,CHI,Matias FERNANDEZ,Midfielder
1 June 1984  ,Chile,CHI,Jean BEAUSEJOUR,Forward
27 January 1986  ,Chile,CHI,Fabian ORELLANA,Forward
3 August 1987  ,Chile,CHI,Gary MEDEL,Defender
29 August 1985  ,Chile,CHI,Gonzalo JARA,Defender
21 March 1983  ,Chile,CHI,Gonzalo Fierro,Midfielder
3 November 1981  ,Chile,CHI,Rodrigo MILLAR,Midfielder
14 October 1979  ,Chile,CHI,Rodrigo TELLO,Midfielder
1 August 1980  ,Chile,CHI,Esteban PAREDES,Forward
18 May 1983  ,Chile,CHI,Luis MARÃN,Goalkeeper
21 July 1955  ,Chile,CHI,BIELSA Marcelo,Coach
30 December 1979  ,Ivory Coast,CIV,Boubacar BARRY,Goalkeeper
28 November 1986  ,Ivory Coast,CIV,Benjamin Angoua,Defender
2 April 1983  ,Ivory Coast,CIV,Arthur BOKA,Defender
19 March 1981  ,Ivory Coast,CIV,Kolo TourÃ©,Defender
14 December 1980  ,Ivory Coast,CIV,Didier ZOKORA,Midfielder
8 February 1981  ,Ivory Coast,CIV,Steve GOHOURI,Defender
31 December 1987  ,Ivory Coast,CIV,Seydou Doumbia,Forward
5 August 1985  ,Ivory Coast,CIV,Salomon Kalou,Forward
21 June 1986  ,Ivory Coast,CIV,Cheick TIOTÃ,Midfielder
27 May 1987  ,Ivory Coast,CIV,Gervinho,Forward
11 March 1978  ,Ivory Coast,CIV,Didier Drogba,Forward
15 March 1983  ,Ivory Coast,CIV,Jean Jacques GOSSO,Midfielder
4 June 1983  ,Ivory Coast,CIV,ROMARIC,Midfielder
31 December 1986  ,Ivory Coast,CIV,Emmanuel KonÃ©,Midfielder
26 November 1980  ,Ivory Coast,CIV,Aruna DINDANE,Forward
30 December 1981  ,Ivory Coast,CIV,Aristide ZOGBO,Goalkeeper
22 February 1982  ,Ivory Coast,CIV,Siaka TIENE,Defender
6 August 1981  ,Ivory Coast,CIV,Kader KEITA,Forward
13 May 1983  ,Ivory Coast,CIV,Yaya TOURE,Midfielder
13 June 1981  ,Ivory Coast,CIV,Guy Demel,Defender
4 June 1983  ,Ivory Coast,CIV,Emmanuel EBOUE,Defender
13 January 1985  ,Ivory Coast,CIV,Souleymane BAMBA,Defender
13 November 1984  ,Ivory Coast,CIV,Daniel YEBOAH,Goalkeeper
5 February 1948  ,Ivory Coast,CIV,Sven-GÃ¶ran ERIKSSON,Coach
12 June 1976  ,Denmark,DEN,Thomas SÃRENSEN,Goalkeeper
28 February 1980  ,Denmark,DEN,Christian Poulsen,Midfielder
26 March 1989  ,Denmark,DEN,Simon KJAER,Defender
12 December 1984  ,Denmark,DEN,Daniel AGGER,Defender
24 February 1985  ,Denmark,DEN,William KVIST,Midfielder
20 September 1979  ,Denmark,DEN,Lars JACOBSEN,Defender
25 June 1979  ,Denmark,DEN,Daniel JENSEN,Midfielder
12 August 1977  ,Denmark,DEN,Jesper GRONKJAER,Forward
29 August 1976  ,Denmark,DEN,Jon Dahl TOMASSON,Forward
6 October 1975  ,Denmark,DEN,Martin JORGENSEN,Midfielder
16 January 1988  ,Denmark,DEN,Nicklas BENDTNER,Forward
20 March 1983  ,Denmark,DEN,Thomas KAHLENBERG,Midfielder
31 July 1979  ,Denmark,DEN,Per KROLDRUP,Defender
7 July 1983  ,Denmark,DEN,Jakob POULSEN,Midfielder
7 April 1984  ,Denmark,DEN,Simon POULSEN,Defender
26 November 1981  ,Denmark,DEN,Stephan ANDERSEN,Goalkeeper
24 October 1983  ,Denmark,DEN,Mikkel BECKMANN,Forward
6 September 1981  ,Denmark,DEN,Soren LARSEN,Forward
22 July 1978  ,Denmark,DEN,Dennis ROMMEDAHL,Forward
27 July 1987  ,Denmark,DEN,Thomas Enevoldsen,Midfielder
14 February 1992  ,Denmark,DEN,Christian ERIKSEN,Midfielder
24 April 1978  ,Denmark,DEN,Jesper CHRISTIANSEN,Goalkeeper
28 January 1981  ,Denmark,DEN,Patrick Mtiliga,Defender
14 August 1949  ,Denmark,DEN,OLSEN Morten,Coach
1 August 1970  ,England,ENG,David JAMES,Goalkeeper
23 August 1984  ,England,ENG,Glen JOHNSON,Defender
20 December 1980  ,England,ENG,Ashley COLE,Defender
30 May 1980  ,England,ENG,Steven Gerrard,Midfielder
18 November 1983  ,England,ENG,Michael Dawson,Defender
7 December 1980  ,England,ENG,John TERRY,Defender
16 April 1987  ,England,ENG,Aaron Lennon,Midfielder
20 June 1978  ,England,ENG,Frank Lampard,Midfielder
30 January 1981  ,England,ENG,Peter CROUCH,Forward
24 October 1985  ,England,ENG,Wayne ROONEY,Forward
8 November 1981  ,England,ENG,Joe COLE,Midfielder
18 January 1980  ,England,ENG,Robert GREEN,Goalkeeper
12 December 1981  ,England,ENG,Stephen WARNOCK,Defender
23 February 1981  ,England,ENG,Gareth BARRY,Midfielder
18 April 1979  ,England,ENG,Matt UPSON,Defender
4 January 1986  ,England,ENG,James MILNER,Midfielder
25 October 1981  ,England,ENG,Shaun WRIGHT-PHILLIPS,Midfielder
28 January 1978  ,England,ENG,Jamie CARRAGHER,Defender
7 October 1982  ,England,ENG,Jermain Defoe,Forward
12 October 1980  ,England,ENG,Ledley KING,Defender
11 January 1978  ,England,ENG,Emile HESKEY,Forward
28 July 1981  ,England,ENG,Michael CARRICK,Midfielder
19 April 1987  ,England,ENG,Joe HART,Goalkeeper
18 June 1946  ,England,ENG,CAPELLO Fabio,Coach
26 December 1986  ,France,FRA,Hugo LLORIS,Goalkeeper
14 February 1983  ,France,FRA,Bacary SAGNA,Defender
11 September 1979  ,France,FRA,Eric ABIDAL,Defender
10 November 1979  ,France,FRA,Anthony RÃVEILLÃRE,Defender
17 August 1977  ,France,FRA,William GALLAS,Defender
7 March 1982  ,France,FRA,Marc Planus,Defender
7 April 1983  ,France,FRA,Franck RibÃ©ry,Forward
11 July 1986  ,France,FRA,Yoann Gourcuff,Midfielder
12 August 1981  ,France,FRA,Djibril CISSE,Forward
27 July 1979  ,France,FRA,Sidney GOVOU,Forward
5 December 1985  ,France,FRA,AndrÃ©-Pierre Gignac,Forward
17 August 1977  ,France,FRA,Thierry HENRY,Forward
15 May 1981  ,France,FRA,Patrice Evra,Defender
10 September 1983  ,France,FRA,JÃ©rÃ©my TOULALAN,Midfielder
13 June 1980  ,France,FRA,Florent Malouda,Midfielder
28 March 1985  ,France,FRA,Steve MANDANDA,Goalkeeper
11 August 1980  ,France,FRA,SÃ©bastien Squillaci,Defender
15 July 1981  ,France,FRA,Alou DIARRA,Midfielder
11 May 1986  ,France,FRA,Abou DIABY,Midfielder
28 September 1984  ,France,FRA,Mathieu Valbuena,Forward
14 March 1979  ,France,FRA,Nicolas ANELKA,Forward
26 July 1985  ,France,FRA,GaÃ«l CLICHY,Defender
30 December 1981  ,France,FRA,CÃ©dric CARRASSO,Goalkeeper
24 January 1952  ,France,FRA,DOMENECH Raymond,Coach
27 March 1986  ,Germany,GER,Manuel NEUER,Goalkeeper
4 November 1985  ,Germany,GER,Marcell JANSEN,Midfielder
29 May 1979  ,Germany,GER,Arne FRIEDRICH,Defender
14 January 1987  ,Germany,GER,Dennis AOGO,Defender
24 April 1987  ,Germany,GER,Serdar Tasci,Defender
4 April 1987  ,Germany,GER,Sami KHEDIRA,Midfielder
1 August 1984  ,Germany,GER,Bastian SCHWEINSTEIGER,Midfielder
15 October 1988  ,Germany,GER,Mesut OEZIL,Midfielder
25 January 1984  ,Germany,GER,Stefan KieÃling,Forward
4 June 1985  ,Germany,GER,Lukas PODOLSKI,Forward
9 June 1978  ,Germany,GER,Miroslav KLOSE,Forward
17 December 1981  ,Germany,GER,Tim WIESE,Goalkeeper
13 September 1989  ,Germany,GER,Thomas MUELLER,Midfielder
13 March 1989  ,Germany,GER,Holger BADSTUBER,Defender
22 March 1984  ,Germany,GER,Piotr TROCHOWSKI,Midfielder
11 November 1983  ,Germany,GER,Philipp LAHM,Defender
29 September 1984  ,Germany,GER,Per MERTESACKER,Defender
4 January 1990  ,Germany,GER,Toni KROOS,Midfielder
27 March 1981  ,Germany,GER,CACAU,Forward
3 September 1988  ,Germany,GER,Jerome BOATENG,Defender
13 March 1989  ,Germany,GER,Marko Marin,Midfielder
28 May 1974  ,Germany,GER,Hans Joerg BUTT,Goalkeeper
10 July 1985  ,Germany,GER,Mario GOMEZ,Forward
3 February 1960  ,Germany,GER,LOEW Joachim,Coach
10 November 1989  ,Ghana,GHA,Daniel AGYEI,Goalkeeper
28 June 1976  ,Ghana,GHA,Hans SARPEI,Defender
22 November 1985  ,Ghana,GHA,Asamoah Gyan,Forward
15 June 1981  ,Ghana,GHA,John PANTSIL,Defender
29 November 1982  ,Ghana,GHA,John MENSAH,Defender
21 July 1986  ,Ghana,GHA,Anthony ANNAN,Midfielder
1 June 1989  ,Ghana,GHA,Samuel INKOOM,Defender
13 July 1990  ,Ghana,GHA,Jonathan MENSAH,Defender
2 May 1983  ,Ghana,GHA,Derek BOATENG,Midfielder
24 December 1980  ,Ghana,GHA,Stephen APPIAH,Midfielder
27 August 1984  ,Ghana,GHA,Sulley MUNTARI,Midfielder
9 November 1986  ,Ghana,GHA,Prince TAGOE,Forward
17 December 1989  ,Ghana,GHA,AndrÃ© Ayew,Midfielder
24 October 1980  ,Ghana,GHA,Matthew AMOAH,Forward
21 June 1988  ,Ghana,GHA,Isaac VORSAH,Defender
5 September 1988  ,Ghana,GHA,Stephen AHORLU,Goalkeeper
16 April 1988  ,Ghana,GHA,Ibrahim AYEW,Defender
29 November 1989  ,Ghana,GHA,Dominic Adiyiah,Forward
7 July 1990  ,Ghana,GHA,Lee ADDY,Defender
15 April 1986  ,Ghana,GHA,Quincy OWUSU-ABEYIE,Forward
9 December 1988  ,Ghana,GHA,Kwadwo ASAMOAH,Midfielder
13 June 1978  ,Ghana,GHA,Richard KINGSON,Goalkeeper
6 March 1987  ,Ghana,GHA,Kevin-Prince Boateng,Forward
25 August 1956  ,Ghana,GHA,RAJEVAC Milovan,Coach
30 May 1974  ,Greece,GRE,Konstantinos CHALKIAS,Goalkeeper
4 June 1981  ,Greece,GRE,Giourkas SEITARIDIS,Defender
19 March 1979  ,Greece,GRE,Christos PATSATZOGLOU,Defender
10 October 1983  ,Greece,GRE,Nikos SPIROPOULOS,Defender
26 August 1981  ,Greece,GRE,Vangelis MORAS,Defender
13 February 1985  ,Greece,GRE,Alexandros TZIOLIS,Midfielder
21 February 1985  ,Greece,GRE,Georgios SAMARAS,Forward
3 December 1984  ,Greece,GRE,Avraam PAPADOPOULOS,Defender
9 February 1980  ,Greece,GRE,Angelos CHARISTEAS,Forward
6 March 1977  ,Greece,GRE,Georgios KARAGOUNIS,Midfielder
5 February 1981  ,Greece,GRE,Loukas VYNTRA,Defender
12 August 1982  ,Greece,GRE,Alexandros TZORVAS,Goalkeeper
9 September 1984  ,Greece,GRE,Michail SIFAKIS,Goalkeeper
18 August 1981  ,Greece,GRE,Dimitrios SALPINGIDIS,Forward
10 June 1985  ,Greece,GRE,Vasileios TOROSIDIS,Defender
23 July 1979  ,Greece,GRE,Sotirios KYRGIAKOS,Defender
23 May 1980  ,Greece,GRE,Theofanis GEKAS,Forward
3 April 1990  ,Greece,GRE,Sotiris NINIS,Midfielder
9 June 1988  ,Greece,GRE,Sokratis PAPASTATHOPOULOS,Defender
8 June 1983  ,Greece,GRE,Pantelis Kapetanos,Forward
21 June 1979  ,Greece,GRE,Konstantinos KATSOURANIS,Midfielder
11 March 1985  ,Greece,GRE,Stelios MALEZAS,Defender
9 January 1979  ,Greece,GRE,Athanasios PRITTAS,Midfielder
9 August 1938  ,Greece,GRE,REHHAGEL Otto,Coach
30 May 1982  ,Honduras,HON,Ricardo Canales,Goalkeeper
29 July 1984  ,Honduras,HON,Osman CHAVEZ,Defender
2 May 1983  ,Honduras,HON,Maynor FIGUEROA,Defender
20 December 1986  ,Honduras,HON,Johnny PALACIOS,Defender
24 May 1982  ,Honduras,HON,Victor BERNARDEZ,Defender
23 February 1985  ,Honduras,HON,Hendry THOMAS,Midfielder
14 November 1985  ,Honduras,HON,Ramon NUNEZ,Midfielder
29 July 1984  ,Honduras,HON,Wilson PALACIOS,Midfielder
9 October 1973  ,Honduras,HON,Carlos PAVON,Forward
13 May 1982  ,Honduras,HON,Jerry Palacios,Midfielder
5 November 1979  ,Honduras,HON,David SUAZO,Forward
9 March 1985  ,Honduras,HON,Georgie WELCOME,Forward
25 October 1986  ,Honduras,HON,Roger ESPINOZA,Forward
4 September 1984  ,Honduras,HON,Boniek GARCIA,Defender
24 March 1982  ,Honduras,HON,WÃ¡lter MartÃ­nez,Forward
11 November 1978  ,Honduras,HON,Mauricio SABILLON,Defender
18 January 1980  ,Honduras,HON,Edgardo ALVAREZ,Midfielder
3 May 1977  ,Honduras,HON,Noel VALLADARES,Goalkeeper
8 May 1978  ,Honduras,HON,Danilo TURCIOS,Midfielder
2 May 1976  ,Honduras,HON,Amado GUEVARA,Midfielder
10 May 1986  ,Honduras,HON,Emilio IZAGUIRRE,Defender
3 February 1981  ,Honduras,HON,Donis ESCOBER,Goalkeeper
23 May 1981  ,Honduras,HON,Sergio Mendoza,Defender
16 April 1957  ,Honduras,HON,Reinaldo RUEDA,Coach
8 November 1961  ,Honduras,HON,MENDOZA Alexis,Coach
28 January 1978  ,Italy,ITA,Gianluigi BUFFON,Goalkeeper
11 February 1982  ,Italy,ITA,Christian MAGGIO,Defender
30 December 1986  ,Italy,ITA,Domenico CRISCITO,Defender
14 August 1984  ,Italy,ITA,Giorgio CHIELLINI,Defender
13 September 1973  ,Italy,ITA,Fabio CANNAVARO,Defender
24 July 1983  ,Italy,ITA,Daniele DE ROSSI,Midfielder
30 August 1983  ,Italy,ITA,Simone Pepe,Midfielder
9 January 1978  ,Italy,ITA,Gennaro GATTUSO,Midfielder
21 November 1979  ,Italy,ITA,Vincenzo IAQUINTA,Forward
13 October 1977  ,Italy,ITA,Antonio Di Natale,Forward
5 July 1982  ,Italy,ITA,Alberto GILARDINO,Forward
7 February 1983  ,Italy,ITA,Federico MARCHETTI,Goalkeeper
30 November 1986  ,Italy,ITA,Salvatore BOCCHETTI,Defender
26 March 1977  ,Italy,ITA,Morgan DE SANCTIS,Goalkeeper
19 January 1986  ,Italy,ITA,Claudio MARCHISIO,Midfielder
4 October 1976  ,Italy,ITA,Mauro CAMORANESI,Midfielder
25 September 1981  ,Italy,ITA,Angelo PALOMBO,Midfielder
31 January 1983  ,Italy,ITA,Fabio Quagliarella,Forward
19 February 1977  ,Italy,ITA,Gianluca ZAMBROTTA,Defender
2 August 1984  ,Italy,ITA,Giampaolo Pazzini,Forward
19 May 1979  ,Italy,ITA,Andrea PIRLO,Midfielder
18 January 1985  ,Italy,ITA,Riccardo MONTOLIVO,Midfielder
1 May 1987  ,Italy,ITA,Leonardo BONUCCI,Defender
12 April 1948  ,Italy,ITA,LIPPI Marcello,Coach
15 April 1976  ,Japan,JPN,Seigo NARAZAKI,Goalkeeper
6 September 1981  ,Japan,JPN,Yuki ABE,Midfielder
25 July 1981  ,Japan,JPN,Yuichi KOMANO,Defender
24 April 1981  ,Japan,JPN,Marcus Tulio Tanaka,Defender
12 September 1986  ,Japan,JPN,Yuto NAGATOMO,Defender
27 March 1988  ,Japan,JPN,Atsuto UCHIDA,Defender
28 January 1980  ,Japan,JPN,Yasuhito ENDO,Midfielder
11 May 1981  ,Japan,JPN,Daisuke MATSUI,Midfielder
16 April 1986  ,Japan,JPN,Shinji OKAZAKI,Forward
24 June 1978  ,Japan,JPN,Shunsuke NAKAMURA,Midfielder
11 April 1980  ,Japan,JPN,Keiji TAMADA,Forward
5 April 1984  ,Japan,JPN,Kisho YANO,Forward
30 January 1982  ,Japan,JPN,Daiki IWAMASA,Defender
31 October 1980  ,Japan,JPN,Kengo NAKAMURA,Midfielder
25 January 1983  ,Japan,JPN,Yasuyuki KONNO,Defender
9 June 1982  ,Japan,JPN,Yoshito OKUBO,Forward
18 January 1984  ,Japan,JPN,Makoto HASEBE,Midfielder
13 June 1986  ,Japan,JPN,Keisuke HONDA,Midfielder
7 May 1988  ,Japan,JPN,Takayuki MORIMOTO,Forward
18 September 1979  ,Japan,JPN,Junichi INAMOTO,Midfielder
20 March 1983  ,Japan,JPN,Eiji KAWASHIMA,Goalkeeper
25 February 1978  ,Japan,JPN,Yuji NAKAZAWA,Defender
15 August 1975  ,Japan,JPN,Yoshikatsu KAWAGUCHI,Goalkeeper
25 August 1956  ,Japan,JPN,OKADA Takeshi,Coach
9 September 1986  ,Korea DPR,PRK,RI Myong Guk,Goalkeeper
25 September 1985  ,Korea DPR,PRK,CHA Jong Hyok,Defender
24 August 1987  ,Korea DPR,PRK,RI Jun Il,Defender
2 July 1985  ,Korea DPR,PRK,PAK Nam Chol,Midfielder
4 September 1985  ,Korea DPR,PRK,RI Kwang Chon,Defender
10 October 1987  ,Korea DPR,PRK,KIM Kum Il,Midfielder
27 June 1987  ,Korea DPR,PRK,AN Chol Hyok,Forward
20 November 1976  ,Korea DPR,PRK,JI Yun Nam,Defender
2 March 1984  ,Korea DPR,PRK,JONG Tae Se,Forward
22 May 1982  ,Korea DPR,PRK,HONG Yong Jo,Forward
29 September 1978  ,Korea DPR,PRK,MUN In Guk,Midfielder
9 February 1987  ,Korea DPR,PRK,CHOE Kum Chol,Forward
5 September 1985  ,Korea DPR,PRK,PAK Chol Jin,Defender
3 October 1988  ,Korea DPR,PRK,PAK Nam Chol,Defender
19 July 1983  ,Korea DPR,PRK,KIM Yong Jun,Midfielder
7 May 1982  ,Korea DPR,PRK,NAM Song Chol,Defender
25 October 1978  ,Korea DPR,PRK,AN Yong Hak,Midfielder
16 October 1984  ,Korea DPR,PRK,KIM Myong Gil,Goalkeeper
18 February 1988  ,Korea DPR,PRK,RI Chol Myong,Midfielder
15 July 1983  ,Korea DPR,PRK,KIM Myong Won,Goalkeeper
17 August 1987  ,Korea DPR,PRK,RI Kwang Hyok,Defender
11 December 1988  ,Korea DPR,PRK,KIM Kyong Il,Midfielder
30 May 1990  ,Korea DPR,PRK,PAK Sung Hyok,Midfielder
1 September 1956  ,Korea DPR,PRK,KIM Jong Hun,Coach
26 April 1973  ,Korea Republic,KOR,LEE Woon Jae,Goalkeeper
29 July 1984  ,Korea Republic,KOR,OH Beom Seok,Defender
27 April 1984  ,Korea Republic,KOR,Kim HYUNG-IL,Defender
3 November 1983  ,Korea Republic,KOR,Cho YONG-HYUNG,Defender
14 March 1977  ,Korea Republic,KOR,KIM Nam Il,Midfielder
6 October 1989  ,Korea Republic,KOR,KIM Bokyung,Midfielder
25 February 1981  ,Korea Republic,KOR,PARK Ji Sung,Midfielder
9 May 1982  ,Korea Republic,KOR,KIM Jung Woo,Midfielder
27 January 1976  ,Korea Republic,KOR,AHN Jung Hwan,Forward
10 July 1985  ,Korea Republic,KOR,PARK Chuyoung,Forward
6 March 1989  ,Korea Republic,KOR,Lee SEUNG-YEOUL,Forward
