Age,Country,CountryCode,Player,Position
14 June 1992  ,Australia,AUS,Ben HALLORAN,Forward
10 December 1991  ,Australia,AUS,Tommy OAR,Midfielder
22 August 1988  ,Australia,AUS,Mitch LANGERAK,Goalkeeper
8 January 1989  ,Australia,AUS,Oliver BOZANIC,Midfielder
3 July 1988  ,Australia,AUS,James TROISI,Midfielder
3 August 1984  ,Australia,AUS,Mile JEDINAK,Midfielder
15 May 1989  ,Australia,AUS,James HOLLAND,Midfielder
11 January 1983  ,Australia,AUS,Matt McKAY,Midfielder
12 June 1981  ,Australia,AUS,Eugen GALEKOVIC,Goalkeeper
15 August 1989  ,Australia,AUS,Ryan McGOWAN,Defender
8 April 1987  ,Australia,AUS,Dario Vidosic,Midfielder
25 September 1992  ,Australia,AUS,Massimo LUONGO,Midfielder
13 August 1984  ,Australia,AUS,Alex WILKINSON,Defender
11 February 1980  ,Australia,AUS,Mark BRESCIANO,Midfielder
27 August 1965  ,Australia,AUS,Ange POSTECOGLOU,Coach
11 May 1992  ,Belgium,BEL,Thibaut COURTOIS,Goalkeeper
2 March 1989  ,Belgium,BEL,Toby ALDERWEIRELD,Defender
14 November 1985  ,Belgium,BEL,Thomas VERMAELEN,Defender
10 April 1986  ,Belgium,BEL,Vincent KOMPANY,Defender
24 April 1987  ,Belgium,BEL,Jan VERTONGHEN,Defender
12 January 1989  ,Belgium,BEL,Axel WITSEL,Midfielder
28 June 1991  ,Belgium,BEL,Kevin DE BRUYNE,Midfielder
22 November 1987  ,Belgium,BEL,Marouane FELLAINI,Midfielder
13 May 1993  ,Belgium,BEL,Romelu LUKAKU,Forward
7 January 1991  ,Belgium,BEL,Eden HAZARD,Midfielder
5 October 1987  ,Belgium,BEL,Kevin MIRALLAS,Forward
6 March 1988  ,Belgium,BEL,Simon MIGNOLET,Goalkeeper
11 August 1985  ,Belgium,BEL,Sammy BOSSUT,Goalkeeper
6 May 1987  ,Belgium,BEL,Dries MERTENS,Midfielder
7 February 1978  ,Belgium,BEL,Daniel VAN BUYTEN,Defender
15 April 1988  ,Belgium,BEL,Steven DEFOUR,Midfielder
18 April 1995  ,Belgium,BEL,Divock ORIGI,Forward
20 March 1985  ,Belgium,BEL,Nicolas LOMBAERTS,Defender
16 July 1987  ,Belgium,BEL,Moussa DEMBELE,Midfielder
5 February 1995  ,Belgium,BEL,Adnan JANUZAJ,Midfielder
24 October 1987  ,Belgium,BEL,Anthony VANDEN BORRE,Defender
2 August 1989  ,Belgium,BEL,Nacer Chadli,Midfielder
5 August 1985  ,Belgium,BEL,Laurent CIMAN,Defender
22 February 1969  ,Belgium,BEL,WILMOTS Marc,Coach
20 June 1987  ,Bosnia and Herzegovina,BIH,Asmir BEGOVIC,Goalkeeper
6 March 1986  ,Bosnia and Herzegovina,BIH,Avdija VRSAJEVIC,Midfielder
24 January 1990  ,Bosnia and Herzegovina,BIH,Ermin BICAKCIC,Defender
18 August 1980  ,Bosnia and Herzegovina,BIH,Emir SPAHIC,Defender
20 June 1993  ,Bosnia and Herzegovina,BIH,Sead KOLASINAC,Defender
24 October 1989  ,Bosnia and Herzegovina,BIH,Ognjen VRANJES,Defender
10 September 1992  ,Bosnia and Herzegovina,BIH,Muhamed BESIC,Midfielder
2 April 1990  ,Bosnia and Herzegovina,BIH,Miralem PJANIC,Midfielder
6 August 1984  ,Bosnia and Herzegovina,BIH,Vedad IBISEVIC,Forward
5 June 1982  ,Bosnia and Herzegovina,BIH,Zvjezdan MISIMOVIC,Midfielder
17 March 1986  ,Bosnia and Herzegovina,BIH,Edin DZEKO,Forward
15 May 1986  ,Bosnia and Herzegovina,BIH,Jasmin FEJZIC,Goalkeeper
28 March 1984  ,Bosnia and Herzegovina,BIH,Mensur MUJDZA,Midfielder
13 February 1992  ,Bosnia and Herzegovina,BIH,Tino Sven SUSIC,Midfielder
15 December 1988  ,Bosnia and Herzegovina,BIH,Toni SUNJIC,Defender
18 January 1986  ,Bosnia and Herzegovina,BIH,Senad LULIC,Midfielder
26 September 1985  ,Bosnia and Herzegovina,BIH,Senijad IBRICIC,Midfielder
8 March 1985  ,Bosnia and Herzegovina,BIH,Haris MEDUNJANIN,Midfielder
17 February 1990  ,Bosnia and Herzegovina,BIH,Edin VISCA,Forward
4 August 1991  ,Bosnia and Herzegovina,BIH,Izet HAJROVIC,Midfielder
16 August 1989  ,Bosnia and Herzegovina,BIH,Anel HADZIC,Midfielder
13 May 1981  ,Bosnia and Herzegovina,BIH,Asmir AVDUKIC,Goalkeeper
8 October 1984  ,Bosnia and Herzegovina,BIH,Sejad SALIHOVIC,Midfielder
13 April 1955  ,Bosnia and Herzegovina,BIH,SUSIC Safet,Coach
2 January 1983  ,Brazil,BRA,JEFFERSON,Goalkeeper
6 May 1983  ,Brazil,BRA,DANI ALVES,Defender
22 September 1984  ,Brazil,BRA,THIAGO SILVA,Defender
22 April 1987  ,Brazil,BRA,DAVID LUIZ,Defender
4 May 1985  ,Brazil,BRA,FERNANDINHO,Midfielder
12 May 1988  ,Brazil,BRA,MARCELO,Defender
25 July 1986  ,Brazil,BRA,HULK,Forward
25 July 1988  ,Brazil,BRA,PAULINHO,Midfielder
3 October 1983  ,Brazil,BRA,Fred,Forward
5 February 1992  ,Brazil,BRA,NEYMAR,Forward
9 September 1991  ,Brazil,BRA,OSCAR,Midfielder
3 September 1979  ,Brazil,BRA,JULIO CESAR,Goalkeeper
18 October 1983  ,Brazil,BRA,DANTE,Defender
27 August 1981  ,Brazil,BRA,MAXWELL,Defender
14 October 1986  ,Brazil,BRA,HENRIQUE,Defender
24 March 1987  ,Brazil,BRA,RAMIRES,Midfielder
23 July 1987  ,Brazil,BRA,LUIZ GUSTAVO,Midfielder
29 May 1985  ,Brazil,BRA,HERNANES,Midfielder
9 August 1988  ,Brazil,BRA,WILLIAN,Midfielder
8 September 1992  ,Brazil,BRA,BERNARD,Forward
20 March 1987  ,Brazil,BRA,JO,Forward
21 January 1983  ,Brazil,BRA,VICTOR,Goalkeeper
26 July 1981  ,Brazil,BRA,MAICON,Defender
9 November 1948  ,Brazil,BRA,SCOLARI Luiz Felipe,Coach
14 April 1992  ,Cameroon,CMR,Loic FEUDJOU,Goalkeeper
24 March 1984  ,Cameroon,CMR,Benoit ASSOU-EKOTTO,Defender
27 March 1990  ,Cameroon,CMR,Nicolas N'KOULOU,Defender
28 August 1992  ,Cameroon,CMR,Cedric DJEUGOUE,Defender
11 April 1986  ,Cameroon,CMR,Dany NOUNKEU,Defender
9 September 1987  ,Cameroon,CMR,Alexandre SONG,Midfielder
28 November 1985  ,Cameroon,CMR,Landry NGUEMO,Midfielder
12 November 1988  ,Cameroon,CMR,Benjamin Moukandjo,Forward
10 March 1981  ,Cameroon,CMR,Samuel ETOO,Forward
22 January 1992  ,Cameroon,CMR,Vincent Aboubakar,Forward
29 May 1983  ,Cameroon,CMR,Jean Makoun,Midfielder
4 June 1984  ,Cameroon,CMR,Henri BEDIMO,Defender
23 March 1989  ,Cameroon,CMR,Eric Maxim Choupo-Moting,Forward
20 June 1985  ,Cameroon,CMR,AurÃ©lien Chedjou,Defender
20 January 1982  ,Cameroon,CMR,Pierre WebÃ³,Forward
2 November 1982  ,Cameroon,CMR,Charles ITANDJE,Goalkeeper
20 May 1986  ,Cameroon,CMR,Stephane MBIA,Midfielder
23 March 1986  ,Cameroon,CMR,Eyong Enoh,Midfielder
12 May 1996  ,Cameroon,CMR,Fabrice OLINGA,Forward
17 August 1992  ,Cameroon,CMR,Edgar Salli,Midfielder
8 August 1991  ,Cameroon,CMR,Joel Matip,Midfielder
10 May 1988  ,Cameroon,CMR,Allan NYOM,Defender
25 February 1990  ,Cameroon,CMR,Sammy NDJOCK,Goalkeeper
24 March 1948  ,Cameroon,CMR,FINKE Volker,Coach
13 April 1983  ,Chile,CHI,Claudio BRAVO,Goalkeeper
18 July 1988  ,Chile,CHI,Eugenio MENA,Defender
30 November 1990  ,Chile,CHI,Miiko ALBORNOZ,Defender
12 June 1988  ,Chile,CHI,Mauricio ISLA,Defender
11 February 1986  ,Chile,CHI,Francisco SILVA,Midfielder
21 February 1987  ,Chile,CHI,Carlos CARMONA,Midfielder
19 December 1988  ,Chile,CHI,Alexis SANCHEZ,Forward
22 May 1987  ,Chile,CHI,Arturo VIDAL,Midfielder
4 February 1984  ,Chile,CHI,Mauricio PINILLA,Forward
19 October 1983  ,Chile,CHI,Jorge VALDIVIA,Midfielder
20 November 1989  ,Chile,CHI,Eduardo VARGAS,Forward
15 June 1988  ,Chile,CHI,Cristopher TOSELLI,Goalkeeper
23 June 1983  ,Chile,CHI,Jose ROJAS,Defender
27 January 1986  ,Chile,CHI,Fabian ORELLANA,Forward
1 June 1984  ,Chile,CHI,Jean BEAUSEJOUR,Midfielder
8 October 1990  ,Chile,CHI,Felipe GUTIERREZ,Midfielder
3 August 1987  ,Chile,CHI,Gary MEDEL,Defender
29 August 1985  ,Chile,CHI,Gonzalo JARA,Defender
22 February 1985  ,Chile,CHI,Jose FUENZALIDA,Midfielder
17 April 1989  ,Chile,CHI,Charles ARANGUIZ,Midfielder
30 December 1986  ,Chile,CHI,Marcelo DIAZ,Midfielder
1 August 1980  ,Chile,CHI,Esteban PAREDES,Forward
9 May 1981  ,Chile,CHI,Johnny HERRERA,Goalkeeper
13 March 1960  ,Chile,CHI,SAMPAOLI Jorge,Coach
31 August 1988  ,Colombia,COL,David OSPINA,Goalkeeper
30 September 1986  ,Colombia,COL,Cristian ZAPATA,Defender
13 January 1976  ,Colombia,COL,Mario YEPES,Defender
13 January 1992  ,Colombia,COL,Santiago ARIAS,Defender
25 July 1990  ,Colombia,COL,Carlos CARBONERO,Midfielder
6 February 1986  ,Colombia,COL,Carlos SANCHEZ,Midfielder
2 November 1986  ,Colombia,COL,Pablo ARMERO,Defender
6 January 1985  ,Colombia,COL,Abel AGUILAR,Midfielder
17 May 1985  ,Colombia,COL,Teofilo GUTIERREZ,Forward
12 July 1991  ,Colombia,COL,James RODRIGUEZ,Midfielder
26 May 1988  ,Colombia,COL,Juan CUADRADO,Midfielder
9 March 1989  ,Colombia,COL,Camilo VARGAS,Goalkeeper
30 June 1986  ,Colombia,COL,Fredy GUARIN,Midfielder
19 May 1990  ,Colombia,COL,Victor IBARBO,Forward
11 July 1988  ,Colombia,COL,Alexander MEJIA,Midfielder
28 February 1993  ,Colombia,COL,Eder BALANTA,Defender
8 September 1986  ,Colombia,COL,Carlos BACCA,Forward
14 December 1985  ,Colombia,COL,Juan ZUNIGA,Defender
22 January 1986  ,Colombia,COL,Adrian RAMOS,Forward
18 January 1993  ,Colombia,COL,Juan Quintero,Midfielder
3 October 1986  ,Colombia,COL,Jackson MARTINEZ,Forward
21 June 1971  ,Colombia,COL,Faryd MONDRAGON,Goalkeeper
22 May 1985  ,Colombia,COL,Carlos VALDES,Defender
3 September 1949  ,Colombia,COL,PEKERMAN Jose,Coach
15 December 1986  ,Costa Rica,CRC,Keylor NAVAS,Goalkeeper
21 July 1983  ,Costa Rica,CRC,Johnny Acosta,Defender
8 February 1988  ,Costa Rica,CRC,Giancarlo GONZALEZ,Defender
16 July 1982  ,Costa Rica,CRC,Michael UMANA,Defender
27 May 1988  ,Costa Rica,CRC,Celso BORGES,Midfielder
3 June 1989  ,Costa Rica,CRC,Ãscar Duarte,Defender
17 May 1984  ,Costa Rica,CRC,Christian BOLANOS,Midfielder
1 June 1988  ,Costa Rica,CRC,Dave MYRIE,Defender
26 June 1992  ,Costa Rica,CRC,Joel CAMPBELL,Forward
18 August 1985  ,Costa Rica,CRC,Bryan RUIZ,Forward
4 October 1983  ,Costa Rica,CRC,Michael BARRANTES,Midfielder
20 September 1990  ,Costa Rica,CRC,Waylon FRANCIS,Defender
25 October 1985  ,Costa Rica,CRC,Esteban Granados,Midfielder
13 August 1983  ,Costa Rica,CRC,Randall BRENES,Forward
12 September 1983  ,Costa Rica,CRC,Junior DIAZ,Defender
24 October 1989  ,Costa Rica,CRC,Cristian GAMBOA,Defender
17 March 1992  ,Costa Rica,CRC,Yeltsin TEJEDA,Midfielder
24 April 1982  ,Costa Rica,CRC,Patrick PEMBERTON,Goalkeeper
24 November 1984  ,Costa Rica,CRC,Roy MILLER,Defender
25 March 1991  ,Costa Rica,CRC,Diego Calvo,Midfielder
5 March 1990  ,Costa Rica,CRC,Marcos UreÃ±a,Forward
14 February 1987  ,Costa Rica,CRC,Jose CUBERO,Midfielder
8 January 1986  ,Costa Rica,CRC,Daniel CAMBRONERO,Goalkeeper
2 January 1952  ,Costa Rica,CRC,PINTO Jorge Luis,Coach
30 December 1979  ,Ivory Coast,CIV,Boubacar BARRY,Goalkeeper
21 December 1986  ,Ivory Coast,CIV,Ousmane Viera,Defender
2 April 1983  ,Ivory Coast,CIV,Arthur BOKA,Defender
19 March 1981  ,Ivory Coast,CIV,Kolo TourÃ©,Defender
14 December 1980  ,Ivory Coast,CIV,Didier ZOKORA,Defender
14 November 1990  ,Ivory Coast,CIV,Mathis BOLLY,Midfielder
11 October 1992  ,Ivory Coast,CIV,Jean-Daniel Akpa Akpro,Defender
5 August 1985  ,Ivory Coast,CIV,Salomon Kalou,Forward
21 June 1986  ,Ivory Coast,CIV,Cheick TIOTÃ,Midfielder
27 May 1987  ,Ivory Coast,CIV,Gervinho,Forward
11 March 1978  ,Ivory Coast,CIV,Didier Drogba,Forward
10 December 1988  ,Ivory Coast,CIV,Wilfried BONY,Forward
22 May 1984  ,Ivory Coast,CIV,Didier Konan,Midfielder
28 August 1992  ,Ivory Coast,CIV,Ismael DIOMANDE,Midfielder
30 November 1987  ,Ivory Coast,CIV,Max Gradel,Midfielder
29 October 1988  ,Ivory Coast,CIV,Sylvain GBOHOUO,Goalkeeper
24 December 1992  ,Ivory Coast,CIV,Serge Aurier,Defender
17 October 1986  ,Ivory Coast,CIV,Constant DJAKPA,Defender
13 May 1983  ,Ivory Coast,CIV,Yaya TOURE,Midfielder
7 November 1984  ,Ivory Coast,CIV,Serey Die,Midfielder
31 March 1989  ,Ivory Coast,CIV,Giovanni Sio,Forward
13 January 1985  ,Ivory Coast,CIV,Souleymane BAMBA,Defender
15 June 1993  ,Ivory Coast,CIV,Sayouba MANDE,Goalkeeper
9 November 1971  ,Ivory Coast,CIV,Sabri LAMOUCHI,Coach
8 January 1979  ,Croatia,CRO,Stipe PLETIKOSA,Goalkeeper
10 January 1992  ,Croatia,CRO,Å ime VRSALJKO,Defender
2 December 1981  ,Croatia,CRO,Danijel PRANJIC,Defender
2 February 1989  ,Croatia,CRO,Ivan PeriÅ¡ic,Midfielder
5 February 1986  ,Croatia,CRO,Vedran Corluka,Defender
5 July 1989  ,Croatia,CRO,Dejan LOVREN,Defender
10 March 1988  ,Croatia,CRO,Ivan RAKITIC,Midfielder
20 December 1983  ,Croatia,CRO,Ognjen Vukojevic,Midfielder
27 August 1985  ,Croatia,CRO,Nikica Jelavic,Forward
9 September 1985  ,Croatia,CRO,Luka MODRIC,Midfielder
1 May 1982  ,Croatia,CRO,Darijo Srna,Defender
14 May 1993  ,Croatia,CRO,Oliver ZELENIKA,Goalkeeper
18 March 1985  ,Croatia,CRO,Gordon Schildenfeld,Defender
16 November 1992  ,Croatia,CRO,Marcelo BROZOVIC,Midfielder
25 February 1989  ,Croatia,CRO,Milan Badelj,Midfielder
21 September 1993  ,Croatia,CRO,Ante Rebic,Forward
21 May 1986  ,Croatia,CRO,Mario MandÅ¾ukic,Forward
14 September 1979  ,Croatia,CRO,Ivica OLIC,Forward
23 April 1987  ,Croatia,CRO,SAMMIR,Midfielder
6 May 1994  ,Croatia,CRO,Mateo KOVACIC,Midfielder
29 April 1989  ,Croatia,CRO,Domagoj Vida,Defender
25 February 1983  ,Croatia,CRO,Eduardo,Forward
27 October 1984  ,Croatia,CRO,Danijel SUBAÅ IC,Goalkeeper
15 October 1971  ,Croatia,CRO,Niko KOVAC,Coach
16 December 1985  ,Ecuador,ECU,Maximo BANGUERA,Goalkeeper
28 September 1981  ,Ecuador,ECU,Jorge GUAGUA,Defender
5 May 1988  ,Ecuador,ECU,Frickson ERAZO,Defender
8 July 1987  ,Ecuador,ECU,Juan PAREDES,Defender
20 January 1991  ,Ecuador,ECU,Alex IBARRA,Midfielder
8 April 1985  ,Ecuador,ECU,Christian NOBOA,Midfielder
1 September 1989  ,Ecuador,ECU,Jefferson MONTERO,Midfielder
16 March 1979  ,Ecuador,ECU,Edison MENDEZ,Midfielder
14 June 1989  ,Ecuador,ECU,Joao Rojas,Forward
11 August 1979  ,Ecuador,ECU,Walter AYOVI,Midfielder
5 September 1988  ,Ecuador,ECU,Felipe CAICEDO,Forward
8 September 1988  ,Ecuador,ECU,Adrian BONE,Goalkeeper
4 November 1989  ,Ecuador,ECU,Enner VALENCIA,Forward
26 July 1983  ,Ecuador,ECU,Oswaldo MINDA,Midfielder
23 April 1987  ,Ecuador,ECU,Michael ARROYO,Midfielder
4 August 1985  ,Ecuador,ECU,Antonio VALENCIA,Midfielder
21 February 1988  ,Ecuador,ECU,Jaimen AYOVI,Forward
10 December 1982  ,Ecuador,ECU,Oscar BAGUI,Defender
20 October 1983  ,Ecuador,ECU,Luis SARITAMA,Midfielder
15 February 1990  ,Ecuador,ECU,Fidel MARTINEZ,Midfielder
24 March 1985  ,Ecuador,ECU,Gabriel ACHILIER,Defender
5 June 1987  ,Ecuador,ECU,Alexander DOMINGUEZ,Goalkeeper
19 April 1995  ,Ecuador,ECU,Carlos GRUEZO,Midfielder
16 April 1957  ,Ecuador,ECU,Reinaldo RUEDA,Coach
19 April 1987  ,England,ENG,Joe HART,Goalkeeper
23 August 1984  ,England,ENG,Glen JOHNSON,Defender
11 December 1984  ,England,ENG,Leighton Baines,Defender
30 May 1980  ,England,ENG,Steven Gerrard,Midfielder
19 December 1985  ,England,ENG,Gary Cahill,Defender
17 August 1982  ,England,ENG,Phil JAGIELKA,Defender
1 January 1992  ,England,ENG,Jack WILSHERE,Midfielder
20 June 1978  ,England,ENG,Frank Lampard,Midfielder
1 September 1989  ,England,ENG,Daniel STURRIDGE,Forward
24 October 1985  ,England,ENG,Wayne ROONEY,Forward
26 November 1990  ,England,ENG,Danny Welbeck,Forward
22 November 1989  ,England,ENG,Chris SMALLING,Defender
3 April 1983  ,England,ENG,Ben FOSTER,Goalkeeper
17 June 1990  ,England,ENG,Jordan Henderson,Midfielder
15 August 1993  ,England,ENG,Alex Oxlade-Chamberlain,Midfielder
21 February 1992  ,England,ENG,Phil JONES,Defender
4 January 1986  ,England,ENG,James MILNER,Midfielder
16 February 1982  ,England,ENG,Rickie Lambert,Forward
8 December 1994  ,England,ENG,Raheem Sterling,Midfielder
10 May 1988  ,England,ENG,Adam Lallana,Midfielder
5 December 1993  ,England,ENG,Ross Barkley,Midfielder
17 March 1988  ,England,ENG,Fraser FORSTER,Goalkeeper
12 July 1995  ,England,ENG,Luke SHAW,Defender
9 August 1947  ,England,ENG,HODGSON Roy,Coach
26 December 1986  ,France,FRA,Hugo LLORIS,Goalkeeper
28 July 1985  ,France,FRA,Mathieu DEBUCHY,Defender
15 May 1981  ,France,FRA,Patrice Evra,Defender
25 April 1993  ,France,FRA,RaphaÃ«l VARANE,Defender
13 February 1990  ,France,FRA,Mamadou Sakho,Defender
14 January 1986  ,France,FRA,Yohan Cabaye,Midfielder
8 March 1990  ,France,FRA,RÃ©my Cabella,Forward
28 September 1984  ,France,FRA,Mathieu Valbuena,Midfielder
30 September 1986  ,France,FRA,Olivier Giroud,Forward
19 December 1987  ,France,FRA,Karim BENZEMA,Forward
21 March 1991  ,France,FRA,Antoine Griezmann,Forward
8 March 1984  ,France,FRA,Rio MAVUBA,Midfielder
13 February 1991  ,France,FRA,Eliaquim MANGALA,Defender
9 April 1987  ,France,FRA,Blaise Matuidi,Midfielder
14 February 1983  ,France,FRA,Bacary SAGNA,Defender
27 September 1986  ,France,FRA,StÃ©phane RUFFIER,Goalkeeper
20 July 1993  ,France,FRA,Lucas DIGNE,Defender
16 August 1989  ,France,FRA,Moussa Sissoko,Midfielder
15 March 1993  ,France,FRA,Paul POGBA,Midfielder
2 January 1987  ,France,FRA,LoÃ¯c RÃ©my,Forward
10 September 1985  ,France,FRA,Laurent Koscielny,Defender
8 November 1989  ,France,FRA,Morgan SCHNEIDERLIN,Midfielder
14 May 1979  ,France,FRA,Mickael LANDREAU,Goalkeeper
15 October 1968  ,France,FRA,DESCHAMPS Didier,Coach
27 March 1986  ,Germany,GER,Manuel NEUER,Goalkeeper
19 July 1988  ,Germany,GER,Kevin GROÃKREUTZ,Defender
19 January 1994  ,Germany,GER,Matthias GINTER,Defender
29 February 1988  ,Germany,GER,Benedikt HOEWEDES,Defender
16 December 1988  ,Germany,GER,Mats HUMMELS,Defender
4 April 1987  ,Germany,GER,Sami KHEDIRA,Midfielder
1 August 1984  ,Germany,GER,Bastian SCHWEINSTEIGER,Midfielder
15 October 1988  ,Germany,GER,Mesut OEZIL,Midfielder
6 November 1990  ,Germany,GER,Andre SCHUERRLE,Forward
4 June 1985  ,Germany,GER,Lukas PODOLSKI,Forward
9 June 1978  ,Germany,GER,Miroslav KLOSE,Forward
12 February 1989  ,Germany,GER,Ron-Robert ZIELER,Goalkeeper
13 September 1989  ,Germany,GER,Thomas MUELLER,Forward
20 September 1993  ,Germany,GER,Julian DRAXLER,Midfielder
12 May 1992  ,Germany,GER,Erik DURM,Defender
11 November 1983  ,Germany,GER,Philipp LAHM,Midfielder
29 September 1984  ,Germany,GER,Per MERTESACKER,Defender
4 January 1990  ,Germany,GER,Toni KROOS,Midfielder
3 June 1992  ,Germany,GER,Mario GOETZE,Forward
3 September 1988  ,Germany,GER,Jerome BOATENG,Defender
17 April 1992  ,Germany,GER,Shkodran MUSTAFI,Defender
6 August 1980  ,Germany,GER,Roman WEIDENFELLER,Goalkeeper
19 February 1991  ,Germany,GER,Christoph KRAMER,Midfielder
3 February 1960  ,Germany,GER,LOEW Joachim,Coach
28 September 1989  ,Ghana,GHA,Stephen ADAMS,Goalkeeper
1 June 1989  ,Ghana,GHA,Samuel INKOOM,Defender
22 November 1985  ,Ghana,GHA,Asamoah Gyan,Forward
18 October 1990  ,Ghana,GHA,Daniel OPARE,Defender
3 December 1982  ,Ghana,GHA,Michael ESSIEN,Midfielder
5 January 1992  ,Ghana,GHA,Afriyie ACQUAH,Midfielder
10 January 1992  ,Ghana,GHA,Christian Atsu,Midfielder
2 December 1990  ,Ghana,GHA,Emmanuel Agyemang Badu,Midfielder
6 March 1987  ,Ghana,GHA,Kevin-Prince Boateng,Forward
17 December 1989  ,Ghana,GHA,AndrÃ© Ayew,Midfielder
27 August 1984  ,Ghana,GHA,Sulley MUNTARI,Midfielder
12 December 1987  ,Ghana,GHA,Adam KWARASEY,Goalkeeper
11 September 1991  ,Ghana,GHA,Jordan Ayew,Forward
13 December 1987  ,Ghana,GHA,Albert ADOMAH,Midfielder
18 December 1992  ,Ghana,GHA,Rashid SUMAILA,Defender
6 April 1985  ,Ghana,GHA,Fatawu DAUDA,Goalkeeper
31 December 1989  ,Ghana,GHA,Mohammed RABIU,Midfielder
19 September 1991  ,Ghana,GHA,Abdul Majeed Waris,Forward
13 July 1990  ,Ghana,GHA,Jonathan MENSAH,Defender
9 December 1988  ,Ghana,GHA,Kwadwo ASAMOAH,Midfielder
23 April 1987  ,Ghana,GHA,John Boye,Defender
25 July 1990  ,Ghana,GHA,Mubarak Wakaso,Midfielder
24 July 1986  ,Ghana,GHA,Harrison AFFUL,Defender
9 August 1959  ,Ghana,GHA,APPIAH James,Coach
11 July 1985  ,Greece,GRE,Orestis KARNEZIS,Goalkeeper
12 October 1986  ,Greece,GRE,Ioannis MANIATIS,Midfielder
26 November 1987  ,Greece,GRE,Georgios TZAVELAS,Defender
14 June 1991  ,Greece,GRE,Konstantinos MANOLAS,Defender
