Age,Country,CountryCode,Player,Position
1 January 1900  ,Cuba,CUB,Carlos OLIVERA,Forward
1 January 1900  ,Cuba,CUB,TAPIA Jose,Coach
7 March 1906  ,Czechoslovakia,TCH,Jaroslav BURGR,Defender
1 December 1909  ,Czechoslovakia,TCH,Karel BURKERT,Goalkeeper
31 May 1910  ,Czechoslovakia,TCH,Ferdinand DAUCIK,Defender
27 September 1912  ,Czechoslovakia,TCH,Vaclav HORAK,Forward
9 May 1912  ,Czechoslovakia,TCH,Arnost KREUZ,Forward
3 June 1916  ,Czechoslovakia,TCH,Josef LUDL,Forward
11 January 1915  ,Czechoslovakia,TCH,Jan RIHA,Forward
28 March 1911  ,Czechoslovakia,TCH,Oldrich RULC,Forward
17 March 1919  ,Czechoslovakia,TCH,Karel SENECKY,Forward
4 October 1916  ,Czechoslovakia,TCH,Ladislav SIMUNEK,Forward
23 January 1915  ,Czechoslovakia,TCH,Josef ZEMAN,Forward
21 September 1914  ,Czechoslovakia,TCH,Karel KOLSKY,Midfielder
6 October 1913  ,Czechoslovakia,TCH,Vojtech BRADAC,Forward
12 March 1917  ,Czechoslovakia,TCH,Otakar NOZIR,Midfielder
1 January 1900  ,Czechoslovakia,TCH,Josef ORTH,Defender
13 November 1912  ,Czechoslovakia,TCH,Jaroslav BOUCEK,Midfielder
14 October 1912  ,Czechoslovakia,TCH,Vlastimil KOPECKY,Midfielder
31 August 1909  ,Czechoslovakia,TCH,Josef KOSTALEK,Midfielder
26 December 1909  ,Czechoslovakia,TCH,Oldrich NEJEDLY,Forward
2 June 1904  ,Czechoslovakia,TCH,Frantisek PLANICKA,Goalkeeper
16 May 1907  ,Czechoslovakia,TCH,Antonin PUC,Forward
1 January 1900  ,Czechoslovakia,TCH,Pavel CERNY,Midfielder
21 October 1893  ,Czechoslovakia,TCH,MEISSNER Vaclav,Coach
21 March 1914  ,Dutch East Indies,INH,Anwar SUTAN,Midfielder
12 January 1916  ,Dutch East Indies,INH,Hong Djien TAN,Forward
1 January 1917  ,Dutch East Indies,INH,Frans HUKON,Defender
1 January 1914  ,Dutch East Indies,INH,Frans MEENG,Midfielder
23 February 1914  ,Dutch East Indies,INH,Tjaak PATTIWAEL,Defender
1 January 1912  ,Dutch East Indies,INH,Jack SAMUELS,Defender
6 December 1915  ,Dutch East Indies,INH,Suvarte SOEDARMADJI,Forward
1 January 1911  ,Dutch East Indies,INH,Achmad NAWIR,Midfielder
1 January 1900  ,Dutch East Indies,INH,Henk SOMMERS,Forward
1 January 1909  ,Dutch East Indies,INH,Hans TAIHUTTU,Forward
1 January 1900  ,Dutch East Indies,INH,G. VAN DEN BURGH,Defender
1 January 1900  ,Dutch East Indies,INH,G. FAULHABER,Midfielder
1 January 1900  ,Dutch East Indies,INH,R. TELWE,Forward
1 January 1900  ,Dutch East Indies,INH,J. HARTING,Goalkeeper
28 February 1913  ,Dutch East Indies,INH,Mo Heng TAN,Goalkeeper
1 January 1910  ,Dutch East Indies,INH,See Han TAN,Forward
1 January 1900  ,Dutch East Indies,INH,DORST,Defender
1 January 1900  ,Dutch East Indies,INH,TEILHERBER,Forward
5 July 1902  ,Dutch East Indies,INH,VAN MASTENBROEK Johannes,Coach
21 February 1909  ,France,FRA,Gustave JORDAN,Midfielder
16 May 1912  ,France,FRA,Alfred ASTON,Forward
21 June 1915  ,France,FRA,Jean BASTIEN,Midfielder
1 January 1914  ,France,FRA,Hector CAZENAVE,Defender
1 November 1907  ,France,FRA,Edmond DELFOUR,Midfielder
1 January 1909  ,France,FRA,Laurent DI LORTO,Goalkeeper
10 November 1910  ,France,FRA,Raoul DIAGNE,Defender
18 July 1914  ,France,FRA,Oscar HEISSERER,Midfielder
25 December 1905  ,France,FRA,Etienne MATTLER,Defender
9 June 1913  ,France,FRA,Jean NICOLAS,Forward
12 June 1907  ,France,FRA,Emile VEINANTE,Midfielder
30 May 1912  ,France,FRA,Roger COURTOIS,Forward
16 February 1916  ,France,FRA,Julien DARUI,Goalkeeper
24 February 1913  ,France,FRA,Francois BOURBOTTE,Defender
25 October 1912  ,France,FRA,Abdel Kader BEN BOUALI,Defender
29 December 1913  ,France,FRA,Lucien JASSERON,Midfielder
21 December 1912  ,France,FRA,Mario ZATELLI,Forward
19 March 1913  ,France,FRA,Michel BRUSSEAUX,Forward
1 January 1900  ,France,FRA,Czeslaw POVOLNY,Defender
27 December 1913  ,France,FRA,Ignace KOWALCZYK,Forward
14 July 1913  ,France,FRA,Rene LLENSE,Goalkeeper
30 December 1908  ,France,FRA,Jules VANDOOREN,Defender
7 December 1883  ,France,FRA,BARREAU Gaston,Coach
26 November 1909  ,Germany,GER,Fritz BUCHLOH,Goalkeeper
11 September 1916  ,Germany,GER,Josef GAUCHEL,Forward
1 May 1914  ,Germany,GER,Rudolf GELLESCH,Forward
5 March 1908  ,Germany,GER,Ludwig GOLDBRUNNER,Midfielder
14 April 1914  ,Germany,GER,Wilhelm HAHNEMANN,Forward
16 June 1908  ,Germany,GER,Hans JAKOB,Goalkeeper
11 March 1912  ,Germany,GER,Paul JANES,Defender
1 February 1912  ,Germany,GER,Albin KITZINGER,Midfielder
7 May 1914  ,Germany,GER,Andreas KUPFER,Midfielder
7 November 1912  ,Germany,GER,Ernest LEHNER,Forward
9 December 1906  ,Germany,GER,Hans MOCK,Midfielder
25 January 1909  ,Germany,GER,Reinhold MUENZENBERG,Defender
8 February 1919  ,Germany,GER,Leopold NEUMER,Forward
7 November 1911  ,Germany,GER,Hans PESSER,Forward
7 February 1911  ,Germany,GER,Rudolf RAFTL,Goalkeeper
16 June 1911  ,Germany,GER,Willibald SCHMAUS,Defender
3 August 1912  ,Germany,GER,Otto SIFFLING,Forward
29 November 1909  ,Germany,GER,Stefan SKOUMAL,Midfielder
11 December 1916  ,Germany,GER,Jakob STREITLE,Defender
5 March 1913  ,Germany,GER,Josef STROH,Forward
2 September 1907  ,Germany,GER,Fritz SZEPAN,Forward
23 September 1911  ,Germany,GER,Franz WAGNER,Midfielder
14 January 1914  ,Germany,GER,Willhelm HAHNEMANN,unspecified
28 March 1897  ,Germany,GER,HERBERGER Sepp,Coach
16 September 1912  ,Hungary,HUN,Gyorgy SAROSI,Forward
8 January 1908  ,Hungary,HUN,Pal TITKOS,Forward
27 December 1915  ,Hungary,HUN,Gyula ZSENGELLER,Forward
21 September 1916  ,Hungary,HUN,Istvan BALOGH,Midfielder
2 March 1911  ,Hungary,HUN,Jozsef HADA,Goalkeeper
17 July 1906  ,Hungary,HUN,Vilmos KOHUT,Forward
15 May 1907  ,Hungary,HUN,Lajos KORANYI,Defender
1 January 1915  ,Hungary,HUN,Ferenc SAS,Forward
4 September 1910  ,Hungary,HUN,Antal SZABO,Goalkeeper
12 March 1912  ,Hungary,HUN,Antal SZALAY,Midfielder
23 April 1912  ,Hungary,HUN,Gyorgy SZUCS,Midfielder
11 February 1909  ,Hungary,HUN,Geza TOLDI,Forward
1 March 1905  ,Hungary,HUN,Jozsef TURAY,Midfielder
20 November 1908  ,Hungary,HUN,Jeno VINCZE,Forward
1 January 1911  ,Hungary,HUN,Janos DUDAS,Midfielder
1 January 1912  ,Hungary,HUN,Jozsef PALINKAS,Goalkeeper
15 August 1919  ,Hungary,HUN,Bela SAROSI,Midfielder
1 January 1900  ,Hungary,HUN,Mihaly BIRO,Forward
19 August 1911  ,Hungary,HUN,Sandor BIRO,Defender
24 January 1911  ,Hungary,HUN,Gyula LAZAR,Midfielder
8 February 1912  ,Hungary,HUN,Gyula POLGAR,Defender
1 January 1910  ,Hungary,HUN,Laszlo CSEH,Forward
1 January 1900  ,Hungary,HUN,DIETZ Karoly,Coach
13 February 1893  ,Hungary,HUN,SCHAFFER Alfred,Coach
20 January 1911  ,Italy,ITA,Alfredo FONI,Defender
14 June 1910  ,Italy,ITA,Carlo CERESOLI,Goalkeeper
15 February 1912  ,Italy,ITA,Pietro FERRARIS,Forward
12 January 1916  ,Italy,ITA,Pietro RAVA,Defender
12 December 1916  ,Italy,ITA,Pietro SERANTONI,Midfielder
21 July 1910  ,Italy,ITA,Piero PASINATI,Forward
22 November 1907  ,Italy,ITA,Guido MASETTI,Goalkeeper
12 July 1914  ,Italy,ITA,Renato OLMI,Midfielder
29 September 1910  ,Italy,ITA,Aldo DONATI,Midfielder
1 March 1912  ,Italy,ITA,Mario GENTA,Midfielder
23 September 1915  ,Italy,ITA,Sergio BERTONI,Forward
7 June 1911  ,Italy,ITA,Mario PERAZZOLO,Midfielder
19 April 1916  ,Italy,ITA,Bruno CHIZZO,Forward
6 September 1912  ,Italy,ITA,Michele ANDREOLO,Midfielder
4 April 1915  ,Italy,ITA,Amedeo BIAVATI,Forward
4 March 1914  ,Italy,ITA,Gino COLAUSSI,Forward
6 December 1907  ,Italy,ITA,Giovanni FERRARI,Midfielder
5 February 1916  ,Italy,ITA,Ugo LOCATELLI,Midfielder
23 August 1910  ,Italy,ITA,Giuseppe MEAZZA,Forward
5 May 1906  ,Italy,ITA,Eraldo MONZEGLIO,Defender
2 October 1910  ,Italy,ITA,Aldo OLIVIERI,Goalkeeper
29 September 1913  ,Italy,ITA,Silvio PIOLA,Forward
2 March 1886  ,Italy,ITA,POZZO Vittorio,Coach
21 January 1904  ,Netherlands,NED,Puck VAN HEEL,Midfielder
27 November 1903  ,Netherlands,NED,Willem ANDERIESEN,Midfielder
1 January 1900  ,Netherlands,NED,Dick BEEN,Defender
19 January 1914  ,Netherlands,NED,Bertus CALDENHOVE,Defender
10 October 1919  ,Netherlands,NED,Piet DE BOER,Forward
4 October 1911  ,Netherlands,NED,Bas PAAUWE,Midfielder
6 February 1909  ,Netherlands,NED,Piet PUNT,Forward
3 November 1911  ,Netherlands,NED,Kick SMIT,Forward
14 January 1920  ,Netherlands,NED,Bertus DE HARDER,Forward
25 March 1919  ,Netherlands,NED,Frans VAN DER VEEN,Forward
7 October 1910  ,Netherlands,NED,Adriaan VAN MALE,Goalkeeper
25 June 1913  ,Netherlands,NED,Henk VAN SPAANDONCK,Forward
14 May 1911  ,Netherlands,NED,Leen VENTE,Forward
13 March 1914  ,Netherlands,NED,Mauk WEBER,Defender
21 February 1909  ,Netherlands,NED,Frank WELS,Forward
23 May 1914  ,Netherlands,NED,Daaf DROK,Forward
1 January 1900  ,Netherlands,NED,Frans HOGENBIRK,Midfielder
1 January 1900  ,Netherlands,NED,Karel OOMS,Forward
1 January 1900  ,Netherlands,NED,Rene PIJPERS,Midfielder
1 January 1900  ,Netherlands,NED,Arie DE WINTER,Forward
30 September 1912  ,Netherlands,NED,Niek MICHEL,Goalkeeper
1 January 1900  ,Netherlands,NED,Hendrikus PLENTER,Defender
6 June 1888  ,Netherlands,NED,GLENDENNING Bob,Coach
1 June 1903  ,Norway,NOR,Roald AMUNDSEN,Defender
14 April 1912  ,Norway,NOR,Arne BRUSTAD,Forward
23 July 1917  ,Norway,NOR,Knut BRYNILDSEN,Forward
5 March 1911  ,Norway,NOR,Nils ERIKSEN,Midfielder
20 January 1913  ,Norway,NOR,Odd FRANTZEN,Forward
3 March 1911  ,Norway,NOR,Kristian HENRIKSEN,Midfielder
24 August 1914  ,Norway,NOR,Rolf HOLMBERG,Midfielder
28 April 1912  ,Norway,NOR,Oivind HOLMSEN,Defender
13 October 1910  ,Norway,NOR,Magnar ISAKSEN,Forward
15 March 1910  ,Norway,NOR,Rolf JOHANNESEN,Defender
21 July 1904  ,Norway,NOR,Henry JOHANSEN,Goalkeeper
23 July 1914  ,Norway,NOR,Reidar KVAMMEN,Forward
29 December 1911  ,Norway,NOR,Alf MARTINSEN,Forward
13 March 1910  ,Norway,NOR,Sverre NORDBY,Goalkeeper
19 April 1917  ,Norway,NOR,Anker KIHLE,Goalkeeper
22 November 1906  ,Norway,NOR,Jorgen JUVE,Defender
23 June 1913  ,Norway,NOR,Sverre HANSEN,Midfielder
2 December 1913  ,Norway,NOR,Arne ILEBY,Forward
18 July 1914  ,Norway,NOR,Hjalmar ANDRESEN,Forward
15 January 1913  ,Norway,NOR,Gunnar ANDREASSEN,Midfielder
21 December 1915  ,Norway,NOR,Oddmund ANDERSEN,Defender
3 December 1898  ,Norway,NOR,HALVORSEN Asbjorn,Coach
23 June 1916  ,Poland,POL,Ernest WILIMOWSKI,Forward
18 October 1914  ,Poland,POL,Ewald DYTKO,Midfielder
4 June 1906  ,Poland,POL,Antoni GALECKI,Defender
18 January 1916  ,Poland,POL,Wilhelm GORA,Midfielder
13 September 1914  ,Poland,POL,Boleslaw HABOWSKI,Forward
11 August 1914  ,Poland,POL,Edward MADEJSKI,Goalkeeper
24 May 1914  ,Poland,POL,Erwin NYC,Midfielder
17 August 1913  ,Poland,POL,Ryszard PIEC,Forward
3 October 1913  ,Poland,POL,Leonard PIONTEK,Forward
7 September 1909  ,Poland,POL,Fryedryk SZERFKE,Forward
19 May 1910  ,Poland,POL,Wladyslaw SZSZEPANIAK,Defender
10 August 1913  ,Poland,POL,Gerard WODARZ,Forward
20 April 1920  ,Poland,POL,Stanislaw BARAN,Forward
22 March 1917  ,Poland,POL,Ewald CEBULA,Forward
16 October 1912  ,Poland,POL,Edmund GIEMSA,Defender
11 November 1914  ,Poland,POL,Jozef KORBAS,Forward
9 April 1910  ,Poland,POL,Kazimierz LIS,Midfielder
25 July 1907  ,Poland,POL,Antoni LYKO,Forward
7 January 1915  ,Poland,POL,Wilhelm PIEC,Midfielder
1 January 1914  ,Poland,POL,Edmund TWORZ,Defender
6 January 1911  ,Poland,POL,Jan WASIEWICZ,Midfielder
14 February 1921  ,Poland,POL,Walter BROM,Goalkeeper
11 February 1896  ,Poland,POL,KALUZA Jozef,Coach
  ,Poland,POL,SPOJDA Marian,Coach
14 May 1910  ,Romania,ROU,Iuliu BARATKY,Forward
25 March 1917  ,Romania,ROU,Andrei BARBULESCU,Midfielder
24 October 1912  ,Romania,ROU,Silviu BINDEA,Forward
26 February 1912  ,Romania,ROU,Iuliu BODOLA,Forward
6 March 1915  ,Romania,ROU,Ionica BOGDAN,Forward
31 October 1908  ,Romania,ROU,Rudolf BUERGER,Defender
13 August 1910  ,Romania,ROU,Vasile CHIROIU,Defender
21 November 1913  ,Romania,ROU,Vintila COSSINI,Midfielder
26 September 1909  ,Romania,ROU,Stefan DOBAY,Forward
1 January 1914  ,Romania,ROU,Iacob FELECAN,Defender
29 December 1911  ,Romania,ROU,Nicolae KOVACS,Forward
1 January 1913  ,Romania,ROU,Ioachim MOLDOVEANU,Forward
26 April 1912  ,Romania,ROU,Dumitru PAVLOVICI,Goalkeeper
1 January 1916  ,Romania,ROU,Iuliu PRASSLER,Forward
10 February 1915  ,Romania,ROU,Gheorghe RASINARU,Midfielder
23 April 1905  ,Romania,ROU,Ladislau RAFFINSKY,Midfielder
16 August 1914  ,Romania,ROU,Robert SADOWSKY,Goalkeeper
29 April 1909  ,Romania,ROU,Lazar SFERA,Defender
13 October 1905  ,Romania,ROU,Bodgan BRAUN,Forward
16 October 1914  ,Romania,ROU,Mircea DAVID,Goalkeeper
1 January 1900  ,Romania,ROU,Joszef NAGY,Forward
1 January 1900  ,Romania,ROU,BRAUN Coloman,Forward
5 October 1896  ,Romania,ROU,RADULESCU Constantin,Coach
1 January 1900  ,Romania,ROU,SAVULESCU Alexandru,Coach
29 October 1909  ,Sweden,SWE,Henock ABRAHAMSSON,Goalkeeper
28 January 1908  ,Sweden,SWE,Erik ALMGREN,Midfielder
22 April 1917  ,Sweden,SWE,Ake ANDERSSON,Forward
7 March 1913  ,Sweden,SWE,Harry ANDERSSON,Forward
1 January 1900  ,Sweden,SWE,Lennart BUNKE,Forward
25 December 1909  ,Sweden,SWE,Ivar ERIKSSON,Defender
5 November 1914  ,Sweden,SWE,Karl Erik GRAHN,Midfielder
9 May 1911  ,Sweden,SWE,Knut HANSSON,Forward
17 April 1914  ,Sweden,SWE,Sven JACOBSSON,Midfielder
9 July 1909  ,Sweden,SWE,Sven JONASSON,Forward
7 September 1907  ,Sweden,SWE,Olle KALLGREN,Defender
4 January 1905  ,Sweden,SWE,Tore KELLER,Forward
22 February 1916  ,Sweden,SWE,Arne LINDERHOLM,Midfielder
6 August 1916  ,Sweden,SWE,Erik NILSSON,Defender
20 June 1913  ,Sweden,SWE,Arne NYBERG,Forward
19 November 1909  ,Sweden,SWE,Erik PERSSON,Forward
23 March 1913  ,Sweden,SWE,Gustav SJOBERG,Goalkeeper
24 March 1915  ,Sweden,SWE,Kurt SVANSTROM,Midfielder
15 October 1911  ,Sweden,SWE,Gustav WETTERSTROM,Forward
1 January 1900  ,Sweden,SWE,Curt BERGSTEN,Forward
1 January 1900  ,Sweden,SWE,Harry NILSSON,Defender
1 January 1900  ,Sweden,SWE,Sven UNGER,unspecified
15 October 1892  ,Sweden,SWE,NAGY Joszef,Coach
6 September 1909  ,Switzerland,SUI,Severino MINELLI,Defender
10 September 1913  ,Switzerland,SUI,Georges AEBY,Forward
15 March 1912  ,Switzerland,SUI,Lauro AMADO,Forward
12 May 1918  ,Switzerland,SUI,Fredy BICKEL,Forward
5 February 1910  ,Switzerland,SUI,Tullio GRASSI,Forward
10 November 1914  ,Switzerland,SUI,Albert GUINCHARD,Midfielder
17 December 1913  ,Switzerland,SUI,Willy HUBER,Goalkeeper
9 June 1911  ,Switzerland,SUI,Leopold KIELHOLZ,Forward
26 January 1909  ,Switzerland,SUI,August LEHMANN,Defender
15 March 1913  ,Switzerland,SUI,Ernst LOERTSCHER,Midfielder
4 December 1908  ,Switzerland,SUI,Hermann SPRINGER,Midfielder
1 September 1908  ,Switzerland,SUI,Adolf STELZER,Defender
12 May 1907  ,Switzerland,SUI,Sirio VERNATI,Midfielder
20 June 1916  ,Switzerland,SUI,Eugen WALASCHEK,Forward
1 January 1912  ,Switzerland,SUI,Renato BIZZOZERO,Goalkeeper
1 January 1900  ,Switzerland,SUI,Oskar RAUCH,Midfielder
1 January 1900  ,Switzerland,SUI,Fritz WAGNER,Forward
1 January 1900  ,Switzerland,SUI,Eugen RUPF,Forward
20 October 1918  ,Switzerland,SUI,Erwin BALLABIO,Goalkeeper
15 November 1914  ,Switzerland,SUI,Alessandro FRIGERIO,Forward
10 September 1910  ,Switzerland,SUI,Paul AEBI,Forward
7 March 1909  ,Switzerland,SUI,Andre ABEGGLEN,Forward
26 September 1905  ,Switzerland,SUI,RAPPAN Karl,Coach
